title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
MS24585-C509,MS24585-C509,MS24585C509,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,37.652,37.652,6.594,65.94,0.6724,6.724,672.39,6723.9,3.765,3.765,0.6594,6.594,0.06724,0.6724,67.235,672.35,0.275,0.275,6.99,0.699,0.067,0.067,1.7,0.17,Stainless Steel,SS,20.152,20.152,89.64,9.141,9140.95,Squared and Ground,Factory Option,2.1,2.1,Reference,Reference,4.1,4.1,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.616,0.616,15.65,1.565,Reference,Reference,Reference,Reference,,0.009412
MS24585-C51,MS24585-C51,MS24585C51,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.5,0.5,12.7,1.27,Reference,Reference,Reference,Reference,11.829,11.829,2.072,20.72,0.2112,2.112,211.24,2112.4,1.183,1.183,0.2072,2.072,0.02113,0.2113,21.126,211.26,0.181,0.181,4.6,0.46,0.022,0.022,0.56,0.056,Stainless Steel,SS,3.783,3.783,16.83,1.716,1715.97,Squared and Ground,Factory Option,6.25,6.25,Reference,Reference,8.25,8.25,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.000472
MS24585-C510,MS24585-C510,MS24585C510,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.88,0.88,22.35,2.235,Reference,Reference,Reference,Reference,34.403,34.403,6.025,60.25,0.6144,6.144,614.37,6143.7,3.44,3.44,0.6025,6.025,0.06143,0.6143,61.432,614.32,0.288,0.288,7.32,0.732,0.067,0.067,1.7,0.17,Stainless Steel,SS,20.345,20.345,90.5,9.228,9228.49,Squared and Ground,Factory Option,2.3,2.3,Reference,Reference,4.3,4.3,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.616,0.616,15.65,1.565,Reference,Reference,Reference,Reference,,0.009871
MS24585-C511,MS24585-C511,MS24585C511,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,0.94,0.94,23.88,2.388,Reference,Reference,Reference,Reference,31.571,31.571,5.529,55.29,0.5638,5.638,563.79,5637.9,3.157,3.157,0.5529,5.529,0.05638,0.5638,56.378,563.78,0.301,0.301,7.65,0.765,0.067,0.067,1.7,0.17,Stainless Steel,SS,20.191,20.191,89.81,9.159,9158.64,Squared and Ground,Factory Option,2.5,2.5,Reference,Reference,4.5,4.5,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.616,0.616,15.65,1.565,Reference,Reference,Reference,Reference,,0.01033
MS24585-C512,MS24585-C512,MS24585C512,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1,1,25.4,2.54,Reference,Reference,Reference,Reference,29.238,29.238,5.121,51.21,0.5221,5.221,522.13,5221.3,2.924,2.924,0.5121,5.121,0.05222,0.5222,52.217,522.17,0.315,0.315,8,0.8,0.067,0.067,1.7,0.17,Stainless Steel,SS,20.06,20.06,89.23,9.099,9099.22,Squared and Ground,Factory Option,2.7,2.7,Reference,Reference,4.7,4.7,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.616,0.616,15.65,1.565,Reference,Reference,Reference,Reference,,0.010789
MS24585-C513,MS24585-C513,MS24585C513,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.12,1.12,28.45,2.845,Reference,Reference,Reference,Reference,25.49,25.49,4.464,44.64,0.4552,4.552,455.2,4552,2.549,2.549,0.4464,4.464,0.04552,0.4552,45.52,455.2,0.342,0.342,8.69,0.869,0.067,0.067,1.7,0.17,Stainless Steel,SS,19.849,19.849,88.29,9.004,9003.51,Squared and Ground,Factory Option,3.1,3.1,Reference,Reference,5.1,5.1,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.616,0.616,15.65,1.565,Reference,Reference,Reference,Reference,,0.011708
MS24585-C514,MS24585-C514,MS24585C514,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.25,1.25,31.75,3.175,Reference,Reference,Reference,Reference,22.574,22.574,3.953,39.53,0.4031,4.031,403.13,4031.3,2.257,2.257,0.3953,3.953,0.04031,0.4031,40.306,403.06,0.368,0.368,9.35,0.935,0.067,0.067,1.7,0.17,Stainless Steel,SS,19.911,19.911,88.57,9.032,9031.63,Squared and Ground,Factory Option,3.5,3.5,Reference,Reference,5.5,5.5,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.616,0.616,15.65,1.565,Reference,Reference,Reference,Reference,,0.012626
MS24585-C515,MS24585-C515,MS24585C515,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.38,1.38,35.05,3.505,Reference,Reference,Reference,Reference,20.242,20.242,3.545,35.45,0.3615,3.615,361.48,3614.8,2.024,2.024,0.3545,3.545,0.03614,0.3614,36.145,361.45,0.395,0.395,10.03,1.003,0.067,0.067,1.7,0.17,Stainless Steel,SS,19.961,19.961,88.79,9.054,9054.31,Squared and Ground,Factory Option,3.9,3.9,Reference,Reference,5.9,5.9,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.616,0.616,15.65,1.565,Reference,Reference,Reference,Reference,,0.013544
MS24585-C516,MS24585-C516,MS24585C516,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.75,0.75,19.05,1.905,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.5,1.5,38.1,3.81,Reference,Reference,Reference,Reference,18.409,18.409,3.224,32.24,0.3287,3.287,328.75,3287.5,1.84,1.84,0.3222,3.222,0.03286,0.3286,32.859,328.59,0.422,0.422,10.72,1.072,0.067,0.067,1.7,0.17,Stainless Steel,SS,20.205,20.205,89.88,9.165,9164.99,Squared and Ground,Factory Option,4.3,4.3,Reference,Reference,6.3,6.3,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.616,0.616,15.65,1.565,Reference,Reference,Reference,Reference,,0.013618
MS24585-C517,MS24585-C517,MS24585C517,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.85,0.85,21.59,2.159,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1,1,25.4,2.54,Reference,Reference,Reference,Reference,19.825,19.825,3.472,34.72,0.354,3.54,354.03,3540.3,1.982,1.982,0.3471,3.471,0.03539,0.3539,35.395,353.95,0.246,0.246,6.25,0.625,0.063,0.063,1.6,0.16,Stainless Steel,SS,15.151,15.151,67.4,6.872,6872.49,Squared and Ground,Factory Option,1.9,1.9,Reference,Reference,3.9,3.9,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.725,0.725,18.42,1.842,Reference,Reference,Reference,Reference,,0.008593
MS24585-C518,MS24585-C518,MS24585C518,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.85,0.85,21.59,2.159,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.12,1.12,28.45,2.845,Reference,Reference,Reference,Reference,17.077,17.077,2.991,29.91,0.305,3.05,304.96,3049.6,1.708,1.708,0.2991,2.991,0.0305,0.305,30.501,305.01,0.265,0.265,6.73,0.673,0.063,0.063,1.6,0.16,Stainless Steel,SS,15.707,15.707,69.87,7.125,7124.7,Squared and Ground,Factory Option,2.2,2.2,Reference,Reference,4.2,4.2,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.724,0.724,18.39,1.839,Reference,Reference,Reference,Reference,,0.009823
MS24585-C519,MS24585-C519,MS24585C519,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.85,0.85,21.59,2.159,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.25,1.25,31.75,3.175,Reference,Reference,Reference,Reference,15.077,15.077,2.64,26.4,0.2692,2.692,269.25,2692.5,1.508,1.508,0.2641,2.641,0.02693,0.2693,26.93,269.3,0.283,0.283,7.19,0.719,0.063,0.063,1.6,0.16,Stainless Steel,SS,15.617,15.617,69.47,7.084,7083.87,Squared and Ground,Factory Option,2.5,2.5,Reference,Reference,4.5,4.5,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.724,0.724,18.39,1.839,Reference,Reference,Reference,Reference,,0.010524
MS24585-C52,MS24585-C52,MS24585C52,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.18,0.18,4.57,0.457,+/-0.005,+/-0.005,+/-0.13,+/-0.013,,,,,,0,,0,,,,,0.56,0.56,14.22,1.422,Reference,Reference,Reference,Reference,9.913,9.913,1.736,17.36,0.177,1.77,177.03,1770.3,0.991,0.991,0.1736,1.736,0.0177,0.177,17.697,176.97,0.209,0.209,5.31,0.531,0.022,0.022,0.56,0.056,Stainless Steel,SS,3.474,3.474,15.45,1.576,1575.81,Squared and Ground,Factory Option,7.5,7.5,Reference,Reference,9.5,9.5,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.136,0.136,3.45,0.345,Reference,Reference,Reference,Reference,,0.000544
MS24585-C520,MS24585-C520,MS24585C520,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.85,0.85,21.59,2.159,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.38,1.38,35.05,3.505,Reference,Reference,Reference,Reference,13.411,13.411,2.349,23.49,0.2395,2.395,239.49,2394.9,1.341,1.341,0.2349,2.349,0.02395,0.2395,23.948,239.48,0.302,0.302,7.67,0.767,0.063,0.063,1.6,0.16,Stainless Steel,SS,15.547,15.547,69.16,7.052,7052.12,Squared and Ground,Factory Option,2.8,2.8,Reference,Reference,4.8,4.8,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.724,0.724,18.39,1.839,Reference,Reference,Reference,Reference,,0.011226
MS24585-C521,MS24585-C521,MS24585C521,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D,0.85,0.85,21.59,2.159,+/-0.015,+/-0.015,+/-0.38,+/-0.038,,,,,,0,,0,,,,,1.5,1.5,38.1,3.81,Reference,Reference,Reference,Reference,12.495,12.495,2.188,21.88,0.2231,2.231,223.14,2231.4,1.25,1.25,0.2189,2.189,0.02232,0.2232,22.323,223.23,0.315,0.315,8,0.8,0.063,0.063,1.6,0.16,Stainless Steel,SS,15.957,15.957,70.98,7.238,7238.1,Squared and Ground,Factory Option,3,3,Reference,Reference,5,5,Passivate per ASTM A967,1,MIL SPEC Compression (MS24585),ASTM A313,0.724,0.724,18.39,1.839,Reference,Reference,Reference,Reference,,0.011694
