title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 022D 02 M,LC 022D 02 M,LC022D02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,6,6,1.051,10.51,0.1071,1.071,107.15,1071.5,0.6,0.6,0.1051,1.051,0.01071,0.1071,10.715,107.15,0.111,0.111,2.82,0.282,0.022,0.022,0.56,0.056,Music Wire,MW,2.5,2.5,11.12,1.134,1134,Squared and Ground,Factory Option,2.7258,2.7258,Reference,Reference,4.73,4.73,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0004686
LC 022D 02 S,LC 022D 02 S,LC022D02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,5,5,0.876,8.76,0.0893,0.893,89.29,892.9,0.5,0.5,0.0876,0.876,0.00893,0.0893,8.929,89.29,0.111,0.111,2.82,0.282,0.022,0.022,0.56,0.056,Stainless Steel,SS,2.2951,2.295,10.21,1.041,1041.06,Squared and Ground,Factory Option,2.7258,2.7258,Reference,Reference,4.73,4.73,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0004776
LC 022D 02 S316,LC 022D 02 S316,LC022D02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,5,5,0.876,8.76,0.0893,0.893,89.29,892.9,0.5,0.5,0.0876,0.876,0.00893,0.0893,8.929,89.29,0.111,0.111,2.82,0.282,0.022,0.022,0.56,0.056,Stainless Steel Type 316,SS316,2.2951,2.295,10.21,1.041,1041.06,Squared and Ground,Factory Option,2.7258,2.7258,Reference,Reference,4.73,4.73,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0004776
LC 022D 03 M,LC 022D 03 M,LC022D03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,5,5,0.876,8.76,0.0893,0.893,89.29,892.9,0.5,0.5,0.0876,0.876,0.00893,0.0893,8.929,89.29,0.122,0.122,3.1,0.31,0.022,0.022,0.56,0.056,Music Wire,MW,2.5,2.5,11.12,1.134,1134,Squared and Ground,Factory Option,3.2709,3.2709,Reference,Reference,5.27,5.27,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0005227
LC 022D 03 S,LC 022D 03 S,LC022D03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,4.2,4.2,0.736,7.36,0.075,0.75,75,750,0.42,0.42,0.0736,0.736,0.0075,0.075,7.5,75,0.122,0.122,3.1,0.31,0.022,0.022,0.56,0.056,Stainless Steel,SS,2.0825,2.083,9.26,0.945,944.62,Squared and Ground,Factory Option,3.245,3.245,Reference,Reference,5.25,5.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0005301
LC 022D 03 S316,LC 022D 03 S316,LC022D03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,4.2,4.2,0.736,7.36,0.075,0.75,75,750,0.42,0.42,0.0736,0.736,0.0075,0.075,7.5,75,0.122,0.122,3.1,0.31,0.022,0.022,0.56,0.056,Stainless Steel Type 316,SS316,2.0825,2.083,9.26,0.945,944.62,Squared and Ground,Factory Option,3.245,3.245,Reference,Reference,5.25,5.25,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0005301
LC 022D 04 M,LC 022D 04 M,LC022D04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,4.5,4.5,0.788,7.88,0.0804,0.804,80.36,803.6,0.45,0.45,0.0788,0.788,0.00804,0.0804,8.036,80.36,0.128,0.128,3.25,0.325,0.022,0.022,0.56,0.056,Music Wire,MW,2.5,2.5,11.12,1.134,1134,Squared and Ground,Factory Option,3.6344,3.6344,Reference,Reference,5.63,5.63,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0005588
LC 022D 04 S,LC 022D 04 S,LC022D04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,3.7,3.7,0.648,6.48,0.0661,0.661,66.07,660.7,0.37,0.37,0.0648,0.648,0.00661,0.0661,6.607,66.07,0.128,0.128,3.25,0.325,0.022,0.022,0.56,0.056,Stainless Steel,SS,2.0825,2.083,9.26,0.945,944.62,Squared and Ground,Factory Option,3.6835,3.6835,Reference,Reference,5.68,5.68,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0005744
LC 022D 04 S316,LC 022D 04 S316,LC022D04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.688,0.688,17.48,1.748,0.022,0.022,0.56,0.056,3.7,3.7,0.648,6.48,0.0661,0.661,66.07,660.7,0.37,0.37,0.0648,0.648,0.00661,0.0661,6.607,66.07,0.128,0.128,3.25,0.325,0.022,0.022,0.56,0.056,Stainless Steel Type 316,SS316,2.0825,2.083,9.26,0.945,944.62,Squared and Ground,Factory Option,3.6835,3.6835,Reference,Reference,5.68,5.68,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0005744
LC 022D 05 M,LC 022D 05 M,LC022D05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,4,4,0.701,7.01,0.0714,0.714,71.43,714.3,0.4,0.4,0.0701,0.701,0.00714,0.0714,7.143,71.43,0.133,0.133,3.38,0.338,0.022,0.022,0.56,0.056,Music Wire,MW,2.5,2.5,11.12,1.134,1134,Squared and Ground,Factory Option,4.0887,4.0887,Reference,Reference,6.09,6.09,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0006038
LC 022D 05 S,LC 022D 05 S,LC022D05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,3.3,3.3,0.578,5.78,0.0589,0.589,58.93,589.3,0.33,0.33,0.0578,0.578,0.00589,0.0589,5.893,58.93,0.133,0.133,3.38,0.338,0.022,0.022,0.56,0.056,Stainless Steel,SS,2.0825,2.083,9.26,0.945,944.62,Squared and Ground,Factory Option,4.13,4.13,Reference,Reference,6.13,6.13,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0006195
LC 022D 05 S316,LC 022D 05 S316,LC022D05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,3.3,3.3,0.578,5.78,0.0589,0.589,58.93,589.3,0.33,0.33,0.0578,0.578,0.00589,0.0589,5.893,58.93,0.133,0.133,3.38,0.338,0.022,0.022,0.56,0.056,Stainless Steel Type 316,SS316,2.0825,2.083,9.26,0.945,944.62,Squared and Ground,Factory Option,4.13,4.13,Reference,Reference,6.13,6.13,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0006195
LC 022D 06 M,LC 022D 06 M,LC022D06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,3.5,3.5,0.613,6.13,0.0625,0.625,62.5,625,0.35,0.35,0.0613,0.613,0.00625,0.0625,6.25,62.5,0.155,0.155,3.94,0.394,0.022,0.022,0.56,0.056,Music Wire,MW,2.5,2.5,11.12,1.134,1134,Squared and Ground,Factory Option,4.6728,4.6728,Reference,Reference,6.67,6.67,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0006617
LC 022D 06 S,LC 022D 06 S,LC022D06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.155,0.155,3.94,0.394,0.022,0.022,0.56,0.056,Stainless Steel,SS,2.0825,2.083,9.26,0.945,944.62,Squared and Ground,Factory Option,4.6996,4.6996,Reference,Reference,6.7,6.7,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0006771
LC 022D 06 S316,LC 022D 06 S316,LC022D06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.3,0.3,7.62,0.762,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.313,0.313,7.95,0.795,0.24,0.24,6.1,0.61,MIN,MIN,MIN,MIN,0.813,0.813,20.65,2.065,0.026,0.026,0.66,0.066,2.9,2.9,0.508,5.08,0.0518,0.518,51.79,517.9,0.29,0.29,0.0508,0.508,0.00518,0.0518,5.179,51.79,0.155,0.155,3.94,0.394,0.022,0.022,0.56,0.056,Stainless Steel Type 316,SS316,2.0825,2.083,9.26,0.945,944.62,Squared and Ground,Factory Option,4.6996,4.6996,Reference,Reference,6.7,6.7,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.256,0.256,6.5,0.65,Reference,Reference,Reference,Reference,,0.0006771
