title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 080L 05 S,LC 080L 05 S,LC080L05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,19.3,19.3,3.38,33.8,0.3447,3.447,344.66,3446.6,1.93,1.93,0.338,3.38,0.03447,0.3447,34.466,344.66,0.47,0.47,11.94,1.194,0.08,0.08,2.03,,Stainless Steel,SS,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,3.763,3.763,Reference,Reference,5.76,5.76,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0246572
LC 080L 05 S316,LC 080L 05 S316,LC080L05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,19.326,19.326,3.385,33.85,0.3451,3.451,345.12,3451.2,1.9326,1.933,0.3385,3.385,0.03451,0.3451,34.512,345.12,0.47,0.47,11.94,1.194,0.08,0.08,2.03,,Stainless Steel Type 316,SS316,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,3.763,3.763,Reference,Reference,5.76,5.76,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0246572
LC 080L 06 M,LC 080L 06 M,LC080L06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,20.1,20.1,3.52,35.2,0.3589,3.589,358.95,3589.5,2.01,2.01,0.352,3.52,0.03589,0.3589,35.895,358.95,0.517,0.517,13.13,1.313,0.08,0.08,2.03,,Music Wire,MW,30,30,133.45,13.608,13608,Squared and Ground,Factory Option,4.3359,4.3359,Reference,Reference,6.34,6.34,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0266016
LC 080L 06 S,LC 080L 06 S,LC080L06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,16.7,16.7,2.925,29.25,0.2982,2.982,298.23,2982.3,1.67,1.67,0.2925,2.925,0.02982,0.2982,29.823,298.23,0.517,0.517,13.13,1.313,0.08,0.08,2.03,,Stainless Steel,SS,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,4.3489,4.3489,Reference,Reference,6.35,6.35,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0271639
LC 080L 06 S316,LC 080L 06 S316,LC080L06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2,2,50.8,5.08,0.062,0.062,1.57,0.157,16.743,16.743,2.932,29.32,0.299,2.99,299,2990,1.6743,1.674,0.2932,2.932,0.0299,0.299,29.9,299,0.517,0.517,13.13,1.313,0.08,0.08,2.03,,Stainless Steel Type 316,SS316,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,4.3489,4.3489,Reference,Reference,6.35,6.35,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0271639
LC 080L 07 M,LC 080L 07 M,LC080L07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,17.7,17.7,3.1,31,0.3161,3.161,316.09,3160.9,1.77,1.77,0.31,3.1,0.03161,0.3161,31.609,316.09,0.565,0.565,14.35,1.435,0.08,0.08,2.03,,Music Wire,MW,30,30,133.45,13.608,13608,Squared and Ground,Factory Option,4.9238,4.9238,Reference,Reference,6.92,6.92,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.02907
LC 080L 07 S,LC 080L 07 S,LC080L07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,14.7,14.7,2.574,25.74,0.2625,2.625,262.51,2625.1,1.47,1.47,0.2574,2.574,0.02625,0.2625,26.251,262.51,0.565,0.565,14.35,1.435,0.08,0.08,2.03,,Stainless Steel,SS,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,4.9406,4.9406,Reference,Reference,6.94,6.94,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0296954
LC 080L 07 S316,LC 080L 07 S316,LC080L07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2.25,2.25,57.15,5.715,0.07,0.07,1.78,0.178,14.744,14.744,2.582,25.82,0.2633,2.633,263.3,2633,1.4744,1.474,0.2582,2.582,0.02633,0.2633,26.33,263.3,0.565,0.565,14.35,1.435,0.08,0.08,2.03,,Stainless Steel Type 316,SS316,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,4.9406,4.9406,Reference,Reference,6.94,6.94,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0296954
LC 080L 08 M,LC 080L 08 M,LC080L08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,15.8,15.8,2.767,27.67,0.2822,2.822,282.16,2821.6,1.58,1.58,0.2767,2.767,0.02822,0.2822,28.216,282.16,0.612,0.612,15.55,1.555,0.08,0.08,2.03,,Music Wire,MW,30,30,133.45,13.608,13608,Squared and Ground,Factory Option,5.5159,5.5159,Reference,Reference,7.52,7.52,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.031556
LC 080L 08 S,LC 080L 08 S,LC080L08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,13.2,13.2,2.312,23.12,0.2357,2.357,235.73,2357.3,1.32,1.32,0.2312,2.312,0.02357,0.2357,23.573,235.73,0.612,0.612,15.55,1.555,0.08,0.08,2.03,,Stainless Steel,SS,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,5.502,5.502,Reference,Reference,7.5,7.5,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0320975
LC 080L 08 S316,LC 080L 08 S316,LC080L08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,13.161,13.161,2.305,23.05,0.235,2.35,235.03,2350.3,1.3161,1.316,0.2305,2.305,0.0235,0.235,23.503,235.03,0.612,0.612,15.55,1.555,0.08,0.08,2.03,,Stainless Steel Type 316,SS316,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,5.502,5.502,Reference,Reference,7.5,7.5,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0320975
LC 080L 09 M,LC 080L 09 M,LC080L09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,14.3,14.3,2.504,25.04,0.2554,2.554,255.37,2553.7,1.43,1.43,0.2504,2.504,0.02554,0.2554,25.537,255.37,0.659,0.659,16.74,1.674,0.08,0.08,2.03,,Music Wire,MW,30,30,133.45,13.608,13608,Squared and Ground,Factory Option,6.0945,6.0945,Reference,Reference,8.09,8.09,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0339853
LC 080L 09 S,LC 080L 09 S,LC080L09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,11.9,11.9,2.084,20.84,0.2125,2.125,212.51,2125.1,1.19,1.19,0.2084,2.084,0.02125,0.2125,21.251,212.51,0.659,0.659,16.74,1.674,0.08,0.08,2.03,,Stainless Steel,SS,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,6.103,6.103,Reference,Reference,8.1,8.1,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.034669
LC 080L 09 S316,LC 080L 09 S316,LC080L09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,11.912,11.912,2.086,20.86,0.2127,2.127,212.72,2127.2,1.1912,1.191,0.2086,2.086,0.02127,0.2127,21.272,212.72,0.659,0.659,16.74,1.674,0.08,0.08,2.03,,Stainless Steel Type 316,SS316,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,6.103,6.103,Reference,Reference,8.1,8.1,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.034669
LC 080L 10 M,LC 080L 10 M,LC080L10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,13,13,2.277,22.77,0.2322,2.322,232.15,2321.5,1.3,1.3,0.2277,2.277,0.02322,0.2322,23.215,232.15,0.706,0.706,17.93,1.793,0.08,0.08,2.03,,Music Wire,MW,30,30,133.45,13.608,13608,Squared and Ground,Factory Option,6.704,6.704,Reference,Reference,8.7,8.7,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0365441
LC 080L 10 S,LC 080L 10 S,LC080L10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,10.8,10.8,1.891,18.91,0.1929,1.929,192.87,1928.7,1.08,1.08,0.1891,1.891,0.01929,0.1929,19.287,192.87,0.706,0.706,17.93,1.793,0.08,0.08,2.03,,Stainless Steel,SS,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,6.7247,6.7247,Reference,Reference,8.72,8.72,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0373287
LC 080L 10 S316,LC 080L 10 S316,LC080L10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.97,0.97,24.64,2.464,+/-0.02,+/-0.02,+/-0.51,+/-0.051,1,1,25.4,2.54,0.779,0.779,19.79,1.979,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,10.829,10.829,1.897,18.97,0.1934,1.934,193.38,1933.8,1.0829,1.083,0.1897,1.897,0.01934,0.1934,19.338,193.38,0.706,0.706,17.93,1.793,0.08,0.08,2.03,,Stainless Steel Type 316,SS316,24.99,24.99,111.16,11.335,11335.46,Squared and Ground,Factory Option,6.7247,6.7247,Reference,Reference,8.72,8.72,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.81,0.81,20.57,2.057,Reference,Reference,Reference,Reference,,0.0373287
