title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb,field_nominal_load_build_spec_lb,field_nominal_load_lb,field_nominal_load_n,field_nominal_load_kg,field_nominal_load_gm,field_working_height_bud_spc_in,field_working_height_in,field_working_height_mm,field_working_height_cm
LW 088 12 0250S,LW 088 12 0250S,LW088120250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.824,0.824,20.93,2.093,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.03,0.03,0.76,0.076,90,90,15.762,157.62,1.6072,16.072,1607.22,16072.2,22.5,22.5,3.9405,39.405,0.40181,4.0181,401.805,4018.05,0.04,0.04,1.02,0.102,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,18.9,18.9,84.07,8.573,8573.04,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,,0.002226,12,12,53.38,5.443,5443.2,0.117,0.117,2.97,0.297
LW 088 12 0333S,LW 088 12 0333S,LW088120333S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.824,0.824,20.93,2.093,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.333,0.333,8.46,0.846,0.06,0.06,1.52,0.152,69,69,12.084,120.84,1.2322,12.322,1232.2,12322,17.25,17.25,3.021,30.21,0.30805,3.0805,308.051,3080.51,0.05,0.05,1.27,0.127,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,19.527,19.527,86.86,8.857,8857.45,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,,0.003563,12,12,53.38,5.443,5443.2,0.158,0.158,4.01,0.401
LW 088 12 0417S,LW 088 12 0417S,LW088120417S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.824,0.824,20.93,2.093,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.417,0.417,10.59,1.059,0.06,0.06,1.52,0.152,57,57,9.983,99.83,1.0179,10.179,1017.91,10179.1,14.25,14.25,2.4956,24.956,0.25448,2.5448,254.477,2544.77,0.06,0.06,1.52,0.152,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,20.349,20.349,90.52,9.23,9230.31,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,,0.003709,12,12,53.38,5.443,5443.2,0.207,0.207,5.26,0.526
LW 088 12 0500S,LW 088 12 0500S,LW088120500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.824,0.824,20.93,2.093,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,47,47,8.231,82.31,0.8393,8.393,839.33,8393.3,11.75,11.75,2.0578,20.578,0.20983,2.0983,209.832,2098.32,0.07,0.07,1.78,0.178,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,20.21,20.21,89.9,9.167,9167.26,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,,0.004042,12,12,53.38,5.443,5443.2,0.242,0.242,6.15,0.615
LW 088 12 0583S,LW 088 12 0583S,LW088120583S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.824,0.824,20.93,2.093,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.583,0.583,14.81,1.481,0.09,0.09,2.29,0.229,41,41,7.18,71.8,0.7322,7.322,732.18,7321.8,10.25,10.25,1.7951,17.951,0.18304,1.8304,183.045,1830.45,0.08,0.08,2.03,0.203,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,20.623,20.623,91.74,9.355,9354.59,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,,0.005193,12,12,53.38,5.443,5443.2,0.287,0.287,7.29,0.729
LW 088 12 0750S,LW 088 12 0750S,LW088120750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.824,0.824,20.93,2.093,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,32,32,5.604,56.04,0.5715,5.715,571.46,5714.6,8,8,1.4011,14.011,0.14286,1.4286,142.864,1428.64,0.1,0.1,2.54,0.254,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,20.8,20.8,92.52,9.435,9434.88,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,,0.008016,12,12,53.38,5.443,5443.2,0.378,0.378,9.6,0.96
LW 088 12 1000S,LW 088 12 1000S,LW088121000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.824,0.824,20.93,2.093,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,24,24,4.203,42.03,0.4286,4.286,428.59,4285.9,6,6,1.0508,10.508,0.10715,1.0715,107.148,1071.48,0.13,0.13,3.3,0.33,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,20.88,20.88,92.88,9.471,9471.17,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.652,0.652,16.56,1.656,Reference,Reference,Reference,Reference,,0.008902,12,12,53.38,5.443,5443.2,0.498,0.498,12.65,1.265
LW 088 18 0250S,LW 088 18 0250S,LW088180250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.03,0.03,0.76,0.076,148,148,25.92,259.2,2.643,26.43,2642.98,26429.8,37,37,6.4799,64.799,0.66075,6.6075,660.746,6607.46,0.048,0.048,1.22,0.122,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,29.896,29.896,132.98,13.561,13560.83,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.002919,18,18,80.07,8.165,8164.8,0.124,0.124,3.15,0.315
LW 088 18 0333S,LW 088 18 0333S,LW088180333S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.333,0.333,8.46,0.846,0.06,0.06,1.52,0.152,108,108,18.914,189.14,1.9287,19.287,1928.66,19286.6,27,27,4.7286,47.286,0.48217,4.8217,482.166,4821.66,0.06,0.06,1.52,0.152,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,29.484,29.484,131.15,13.374,13373.94,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.003568,18,18,80.07,8.165,8164.8,0.164,0.164,4.17,0.417
LW 088 18 0417S,LW 088 18 0417S,LW088180417S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.417,0.417,10.59,1.059,0.06,0.06,1.52,0.152,89,89,15.587,155.87,1.5894,15.894,1589.36,15893.6,22.25,22.25,3.8967,38.967,0.39734,3.9734,397.341,3973.41,0.072,0.072,1.83,0.183,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,30.705,30.705,136.58,13.928,13927.79,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.004865,18,18,80.07,8.165,8164.8,0.214,0.214,5.44,0.544
LW 088 18 0500S,LW 088 18 0500S,LW088180500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,76,76,13.31,133.1,1.3572,13.572,1357.21,13572.1,19,19,3.3275,33.275,0.3393,3.393,339.302,3393.02,0.084,0.084,2.13,0.213,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,31.616,31.616,140.63,14.341,14341.02,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.007009,18,18,80.07,8.165,8164.8,0.252,0.252,6.4,0.64
LW 088 18 0583S,LW 088 18 0583S,LW088180583S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.583,0.583,14.81,1.481,0.09,0.09,2.29,0.229,66,66,11.559,115.59,1.1786,11.786,1178.63,11786.3,16.5,16.5,2.8897,28.897,0.29466,2.9466,294.657,2946.57,0.096,0.096,2.44,0.244,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,32.142,32.142,142.97,14.58,14579.61,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.006245,18,18,80.07,8.165,8164.8,0.296,0.296,7.52,0.752
LW 088 18 0750S,LW 088 18 0750S,LW088180750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,50,50,8.757,87.57,0.8929,8.929,892.9,8929,12.5,12.5,2.1892,21.892,0.22323,2.2323,223.225,2232.25,0.12,0.12,3.05,0.305,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,31.5,31.5,140.12,14.288,14288.4,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.008757,18,18,80.07,8.165,8164.8,0.385,0.385,9.78,0.978
LW 088 18 1000S,LW 088 18 1000S,LW088181000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,38,38,6.655,66.55,0.6786,6.786,678.6,6786,9.5,9.5,1.6638,16.638,0.16965,1.6965,169.651,1696.51,0.156,0.156,3.96,0.396,0.012,0.012,0.3,0.03,Stainless Steel Type 17-7 PH,17-7 PH,32.072,32.072,142.66,14.548,14547.86,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.011676,18,18,80.07,8.165,8164.8,0.509,0.509,12.93,1.293
LW 088 25 0250S,LW 088 25 0250S,LW088250250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.03,0.03,0.76,0.076,298,298,52.19,521.9,5.3217,53.217,5321.68,53216.8,74.5,74.5,13.0474,130.474,1.33042,13.3042,1330.421,13304.21,0.06,0.06,1.52,0.152,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,56.62,56.62,251.86,25.683,25682.83,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.003649,25,25,111.21,11.34,11340,0.166,0.166,4.22,0.422
LW 088 25 0333S,LW 088 25 0333S,LW088250333S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.333,0.333,8.46,0.846,0.06,0.06,1.52,0.152,210,210,36.778,367.78,3.7502,37.502,3750.18,37501.8,52.5,52.5,9.1945,91.945,0.93755,9.3755,937.545,9375.45,0.075,0.075,1.91,0.191,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,54.18,54.18,241,24.576,24576.05,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.005841,25,25,111.21,11.34,11340,0.214,0.214,5.44,0.544
LW 088 25 0417S,LW 088 25 0417S,LW088250417S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.417,0.417,10.59,1.059,0.06,0.06,1.52,0.152,180,180,31.524,315.24,3.2144,32.144,3214.44,32144.4,45,45,7.881,78.81,0.80361,8.0361,803.61,8036.1,0.09,0.09,2.29,0.229,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,58.86,58.86,261.82,26.699,26698.9,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.006081,25,25,111.21,11.34,11340,0.278,0.278,7.06,0.706
LW 088 25 0500S,LW 088 25 0500S,LW088250500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,145,145,25.394,253.94,2.5894,25.894,2589.41,25894.1,36.25,36.25,6.3486,63.486,0.64735,6.4735,647.353,6473.53,0.105,0.105,2.67,0.267,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,57.275,57.275,254.77,25.98,25979.94,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.00669,25,25,111.21,11.34,11340,0.327,0.327,8.31,0.831
LW 088 25 0583S,LW 088 25 0583S,LW088250583S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.583,0.583,14.81,1.481,0.09,0.09,2.29,0.229,133,133,23.293,232.93,2.3751,23.751,2375.11,23751.1,33.25,33.25,5.8232,58.232,0.59378,5.9378,593.779,5937.79,0.12,0.12,3.05,0.305,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,61.579,61.579,273.92,27.932,27932.23,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.008514,25,25,111.21,11.34,11340,0.395,0.395,10.03,1.003
LW 088 25 0750S,LW 088 25 0750S,LW088250750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,104,104,18.214,182.14,1.8572,18.572,1857.23,18572.3,26,26,4.5535,45.535,0.46431,4.6431,464.308,4643.08,0.15,0.15,3.81,0.381,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,62.4,62.4,277.57,28.305,28304.64,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.013143,25,25,111.21,11.34,11340,0.51,0.51,12.95,1.295
LW 088 25 1000S,LW 088 25 1000S,LW088251000S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.832,0.832,21.13,2.113,Reference,Reference,Reference,Reference,0.875,0.875,22.23,2.223,0.6,0.6,15.24,1.524,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.12,0.12,3.05,0.305,78,78,13.66,136.6,1.3929,13.929,1392.92,13929.2,19.5,19.5,3.4151,34.151,0.34823,3.4823,348.231,3482.31,0.195,0.195,4.95,0.495,0.015,0.015,0.38,0.038,Stainless Steel Type 17-7 PH,17-7 PH,62.79,62.79,279.3,28.482,28481.54,Plain (End Turn is Wavy),Factory Option,12,12,Reference,Reference,12,12,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.644,0.644,16.36,1.636,Reference,Reference,Reference,Reference,,0.014595,25,25,111.21,11.34,11340,0.67,0.67,17.02,1.702
LW 100 12 0250S,LW 100 12 0250S,LW100120250S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.951,0.951,24.16,2.416,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.03,0.03,0.76,0.076,72,72,12.61,126.1,1.2858,12.858,1285.78,12857.8,18,18,3.1524,31.524,0.32144,3.2144,321.444,3214.44,0.04,0.04,1.02,0.102,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,15.12,15.12,67.26,6.858,6858.43,Plain (End Turn is Wavy),Factory Option,3,3,Reference,Reference,3,3,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.779,0.779,19.79,1.979,Reference,Reference,Reference,Reference,,0.00261,12,12,53.38,5.443,5443.2,0.084,0.084,2.13,0.213
LW 100 12 0333S,LW 100 12 0333S,LW100120333S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.951,0.951,24.16,2.416,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.333,0.333,8.46,0.846,0.06,0.06,1.52,0.152,53,53,9.282,92.82,0.9465,9.465,946.47,9464.7,13.25,13.25,2.3205,23.205,0.23662,2.3662,236.619,2366.19,0.05,0.05,1.27,0.127,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,14.999,14.999,66.72,6.804,6803.55,Plain (End Turn is Wavy),Factory Option,4,4,Reference,Reference,4,4,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.779,0.779,19.79,1.979,Reference,Reference,Reference,Reference,,0.003112,12,12,53.38,5.443,5443.2,0.108,0.108,2.74,0.274
LW 100 12 0417S,LW 100 12 0417S,LW100120417S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.951,0.951,24.16,2.416,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.417,0.417,10.59,1.059,0.06,0.06,1.52,0.152,44,44,7.706,77.06,0.7858,7.858,785.75,7857.5,11,11,1.9265,19.265,0.19644,1.9644,196.438,1964.38,0.06,0.06,1.52,0.152,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,15.708,15.708,69.87,7.125,7125.15,Plain (End Turn is Wavy),Factory Option,5,5,Reference,Reference,5,5,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.779,0.779,19.79,1.979,Reference,Reference,Reference,Reference,,0.004351,12,12,53.38,5.443,5443.2,0.145,0.145,3.68,0.368
LW 100 12 0500S,LW 100 12 0500S,LW100120500S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.951,0.951,24.16,2.416,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.06,0.06,1.52,0.152,36,36,6.305,63.05,0.6429,6.429,642.89,6428.9,9,9,1.5762,15.762,0.16072,1.6072,160.722,1607.22,0.07,0.07,1.78,0.178,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,15.48,15.48,68.86,7.022,7021.73,Plain (End Turn is Wavy),Factory Option,6,6,Reference,Reference,6,6,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.779,0.779,19.79,1.979,Reference,Reference,Reference,Reference,,0.004669,12,12,53.38,5.443,5443.2,0.165,0.165,4.19,0.419
LW 100 12 0583S,LW 100 12 0583S,LW100120583S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.951,0.951,24.16,2.416,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.583,0.583,14.81,1.481,0.09,0.09,2.29,0.229,31,31,5.429,54.29,0.5536,5.536,553.6,5536,7.75,7.75,1.3573,13.573,0.1384,1.384,138.4,1384,0.08,0.08,2.03,0.203,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,15.593,15.593,69.36,7.073,7072.98,Plain (End Turn is Wavy),Factory Option,7,7,Reference,Reference,7,7,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.779,0.779,19.79,1.979,Reference,Reference,Reference,Reference,,0.006091,12,12,53.38,5.443,5443.2,0.201,0.201,5.11,0.511
LW 100 12 0750S,LW 100 12 0750S,LW100120750S,Compression Spring,41,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.951,0.951,24.16,2.416,Reference,Reference,Reference,Reference,1,1,25.4,2.54,0.73,0.73,18.54,1.854,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.09,0.09,2.29,0.229,24,24,4.203,42.03,0.4286,4.286,428.59,4285.9,6,6,1.0508,10.508,0.10715,1.0715,107.148,1071.48,0.1,0.1,2.54,0.254,0.01,0.01,0.25,0.025,Stainless Steel Type 17-7 PH,17-7 PH,15.6,15.6,69.39,7.076,7076.16,Plain (End Turn is Wavy),Factory Option,9,9,Reference,Reference,9,9,Passivate per ASTM A967,REDUX™ Wave Series (inch),AMS 5529,0.779,0.779,19.79,1.979,Reference,Reference,Reference,Reference,,0.009402,12,12,53.38,5.443,5443.2,0.258,0.258,6.55,0.655
