title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CI 012EF 06S,CI 012EF 06S,CI012EF06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,0.7044,0.704,0.123,1.23,0.0126,0.126,12.58,125.8,0.07,0.07,0.0123,0.123,0.00125,0.0125,1.25,12.5,0.1211,0.121,3.08,0.308,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.312,0.312,1.39,0.142,141.52,Squared,Factory Option,6.8044,6.8044,Reference,Reference,8.8044,8.8044,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0001671
CI 012EF 06S316,CI 012EF 06S316,CI012EF06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,0.7044,0.704,0.123,1.23,0.0126,0.126,12.58,125.8,0.07,0.07,0.0123,0.123,0.00125,0.0125,1.25,12.5,0.1211,0.121,3.08,0.308,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.2905,0.291,1.29,0.132,131.77,Squared,Factory Option,6.8044,6.8044,Reference,Reference,8.8044,8.8044,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0001671
CI 012EF 07M,CI 012EF 07M,CI012EF07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,0.7566,0.757,0.133,1.33,0.0135,0.135,13.51,135.1,0.076,0.076,0.0133,0.133,0.00136,0.0136,1.357,13.57,0.131,0.131,3.33,0.333,0.012,0.012,0.3,0.03,Music Wire,MW,0.374,0.374,1.66,0.17,169.65,Squared,Factory Option,7.6049,7.6049,Reference,Reference,9.6049,9.6049,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0001789
CI 012EF 07S,CI 012EF 07S,CI012EF07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,0.6302,0.63,0.11,1.1,0.0113,0.113,11.25,112.5,0.063,0.063,0.011,0.11,0.00113,0.0113,1.125,11.25,0.131,0.131,3.33,0.333,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.312,0.312,1.39,0.142,141.52,Squared,Factory Option,7.6049,7.6049,Reference,Reference,9.6049,9.6049,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0001823
CI 012EF 07S316,CI 012EF 07S316,CI012EF07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.022,0.022,0.56,0.056,0.6302,0.63,0.11,1.1,0.0113,0.113,11.25,112.5,0.063,0.063,0.011,0.11,0.00113,0.0113,1.125,11.25,0.131,0.131,3.33,0.333,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.2905,0.291,1.29,0.132,131.77,Squared,Factory Option,7.6049,7.6049,Reference,Reference,9.6049,9.6049,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0001823
CI 012EF 08M,CI 012EF 08M,CI012EF08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.026,0.026,0.66,0.066,0.6241,0.624,0.109,1.09,0.0111,0.111,11.15,111.5,0.062,0.062,0.0109,0.109,0.00111,0.0111,1.107,11.07,0.151,0.151,3.84,0.384,0.012,0.012,0.3,0.03,Music Wire,MW,0.374,0.374,1.66,0.17,169.65,Squared,Factory Option,9.2189,9.2189,Reference,Reference,11.2189,11.2189,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0002089
CI 012EF 08S,CI 012EF 08S,CI012EF08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.026,0.026,0.66,0.066,0.5199,0.52,0.091,0.91,0.0093,0.093,9.28,92.8,0.052,0.052,0.0091,0.091,0.00093,0.0093,0.929,9.29,0.151,0.151,3.84,0.384,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.312,0.312,1.39,0.142,141.52,Squared,Factory Option,9.2189,9.2189,Reference,Reference,11.2189,11.2189,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0002129
CI 012EF 08S316,CI 012EF 08S316,CI012EF08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.026,0.026,0.66,0.066,0.5199,0.52,0.091,0.91,0.0093,0.093,9.28,92.8,0.052,0.052,0.0091,0.091,0.00093,0.0093,0.929,9.29,0.151,0.151,3.84,0.384,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.2905,0.291,1.29,0.132,131.77,Squared,Factory Option,9.2189,9.2189,Reference,Reference,11.2189,11.2189,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0002129
CI 012EF 09M,CI 012EF 09M,CI012EF09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.031,0.031,0.79,0.079,0.5311,0.531,0.093,0.93,0.0095,0.095,9.48,94.8,0.053,0.053,0.0093,0.093,0.00095,0.0095,0.946,9.46,0.1709,0.171,4.34,0.434,0.012,0.012,0.3,0.03,Music Wire,MW,0.374,0.374,1.66,0.17,169.65,Squared,Factory Option,10.8329,10.8329,Reference,Reference,12.8329,12.8329,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.000239
CI 012EF 09S,CI 012EF 09S,CI012EF09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.031,0.031,0.79,0.079,0.4424,0.442,0.077,0.77,0.0079,0.079,7.9,79,0.044,0.044,0.0077,0.077,0.00079,0.0079,0.786,7.86,0.1709,0.171,4.34,0.434,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.312,0.312,1.39,0.142,141.52,Squared,Factory Option,10.8329,10.8329,Reference,Reference,12.8329,12.8329,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0002436
CI 012EF 09S316,CI 012EF 09S316,CI012EF09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.031,0.031,0.79,0.079,0.4424,0.442,0.077,0.77,0.0079,0.079,7.9,79,0.044,0.044,0.0077,0.077,0.00079,0.0079,0.786,7.86,0.1709,0.171,4.34,0.434,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.2905,0.291,1.29,0.132,131.77,Squared,Factory Option,10.8329,10.8329,Reference,Reference,12.8329,12.8329,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0002436
CI 012EF 10M,CI 012EF 10M,CI012EF10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.035,0.035,0.89,0.089,0.4623,0.462,0.081,0.81,0.0083,0.083,8.26,82.6,0.046,0.046,0.0081,0.081,0.00082,0.0082,0.821,8.21,0.1909,0.191,4.85,0.485,0.012,0.012,0.3,0.03,Music Wire,MW,0.374,0.374,1.66,0.17,169.65,Squared,Factory Option,12.4468,12.4468,Reference,Reference,14.4468,14.4468,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0002691
CI 012EF 10S,CI 012EF 10S,CI012EF10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.035,0.035,0.89,0.089,0.385,0.385,0.067,0.67,0.0069,0.069,6.88,68.8,0.039,0.039,0.0068,0.068,0.0007,0.007,0.696,6.96,0.1909,0.191,4.85,0.485,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.312,0.312,1.39,0.142,141.52,Squared,Factory Option,12.4468,12.4468,Reference,Reference,14.4468,14.4468,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0002742
CI 012EF 10S316,CI 012EF 10S316,CI012EF10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.035,0.035,0.89,0.089,0.385,0.385,0.067,0.67,0.0069,0.069,6.88,68.8,0.039,0.039,0.0068,0.068,0.0007,0.007,0.696,6.96,0.1909,0.191,4.85,0.485,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.2905,0.291,1.29,0.132,131.77,Squared,Factory Option,12.4468,12.4468,Reference,Reference,14.4468,14.4468,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0002742
CI 012EF 11M,CI 012EF 11M,CI012EF11M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.044,0.044,1.12,0.112,0.367,0.367,0.064,0.64,0.0066,0.066,6.55,65.5,0.037,0.037,0.0065,0.065,0.00066,0.0066,0.661,6.61,0.2308,0.231,5.86,0.586,0.012,0.012,0.3,0.03,Music Wire,MW,0.374,0.374,1.66,0.17,169.65,Squared,Factory Option,15.6748,15.6748,Reference,Reference,17.6748,17.6748,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0003292
CI 012EF 11S,CI 012EF 11S,CI012EF11S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.044,0.044,1.12,0.112,0.3057,0.306,0.054,0.54,0.0055,0.055,5.46,54.6,0.031,0.031,0.0054,0.054,0.00055,0.0055,0.554,5.54,0.2308,0.231,5.86,0.586,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.312,0.312,1.39,0.142,141.52,Squared,Factory Option,15.6748,15.6748,Reference,Reference,17.6748,17.6748,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0003355
CI 012EF 11S316,CI 012EF 11S316,CI012EF11S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.044,0.044,1.12,0.112,0.3057,0.306,0.054,0.54,0.0055,0.055,5.46,54.6,0.031,0.031,0.0054,0.054,0.00055,0.0055,0.554,5.54,0.2308,0.231,5.86,0.586,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.2905,0.291,1.29,0.132,131.77,Squared,Factory Option,15.6748,15.6748,Reference,Reference,17.6748,17.6748,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0003355
CI 012EF 12M,CI 012EF 12M,CI012EF12M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.156,0.156,3.96,0.396,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.048,0.048,1.22,0.122,0.33,0.33,0.058,0.58,0.0059,0.059,5.89,58.9,0.033,0.033,0.0058,0.058,0.00059,0.0059,0.589,5.89,0.2507,0.251,6.37,0.637,0.012,0.012,0.3,0.03,Music Wire,MW,0.371,0.371,1.65,0.168,168.29,Squared,Factory Option,17.2887,17.2887,Reference,Reference,19.2887,19.2887,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.164,0.164,4.17,0.417,Reference,Reference,Reference,Reference,,0.0003603
CI 012EF 12S,CI 012EF 12S,CI012EF12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.156,0.156,3.96,0.396,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.048,0.048,1.22,0.122,0.2748,0.275,0.048,0.48,0.0049,0.049,4.91,49.1,0.027,0.027,0.0047,0.047,0.00048,0.0048,0.482,4.82,0.2507,0.251,6.37,0.637,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.309,0.309,1.37,0.14,140.16,Squared,Factory Option,17.2887,17.2887,Reference,Reference,19.2887,19.2887,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.164,0.164,4.17,0.417,Reference,Reference,Reference,Reference,,0.0003671
CI 012EF 12S316,CI 012EF 12S316,CI012EF12S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.156,0.156,3.96,0.396,MIN,MIN,MIN,MIN,1.375,1.375,34.93,3.493,0.048,0.048,1.22,0.122,0.2748,0.275,0.048,0.48,0.0049,0.049,4.91,49.1,0.027,0.027,0.0047,0.047,0.00048,0.0048,0.482,4.82,0.2507,0.251,6.37,0.637,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.2905,0.291,1.29,0.132,131.77,Squared,Factory Option,17.2887,17.2887,Reference,Reference,19.2887,19.2887,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.164,0.164,4.17,0.417,Reference,Reference,Reference,Reference,,0.0003671
CI 012EF 13M,CI 012EF 13M,CI012EF13M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,0.3044,0.304,0.053,0.53,0.0054,0.054,5.44,54.4,0.03,0.03,0.0053,0.053,0.00054,0.0054,0.536,5.36,0.2707,0.271,6.88,0.688,0.012,0.012,0.3,0.03,Music Wire,MW,0.374,0.374,1.66,0.17,169.65,Squared,Factory Option,18.9027,18.9027,Reference,Reference,20.9027,20.9027,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0003893
CI 012EF 13S,CI 012EF 13S,CI012EF13S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,0.2535,0.254,0.044,0.44,0.0045,0.045,4.53,45.3,0.025,0.025,0.0044,0.044,0.00045,0.0045,0.446,4.46,0.2707,0.271,6.88,0.688,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.312,0.312,1.39,0.142,141.52,Squared,Factory Option,18.9027,18.9027,Reference,Reference,20.9027,20.9027,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0003967
CI 012EF 13S316,CI 012EF 13S316,CI012EF13S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.155,0.155,3.94,0.394,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.053,0.053,1.35,0.135,0.2535,0.254,0.044,0.44,0.0045,0.045,4.53,45.3,0.025,0.025,0.0044,0.044,0.00045,0.0045,0.446,4.46,0.2707,0.271,6.88,0.688,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.2905,0.291,1.29,0.132,131.77,Squared,Factory Option,18.9027,18.9027,Reference,Reference,20.9027,20.9027,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.1635,0.164,4.15,0.415,Reference,Reference,Reference,Reference,,0.0003967
CI 012EF 14M,CI 012EF 14M,CI012EF14M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.156,0.156,3.96,0.396,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.062,0.062,1.57,0.157,0.2578,0.258,0.045,0.45,0.0046,0.046,4.6,46,0.026,0.026,0.0046,0.046,0.00046,0.0046,0.464,4.64,0.3106,0.311,7.89,0.789,0.012,0.012,0.3,0.03,Music Wire,MW,0.371,0.371,1.65,0.168,168.29,Squared,Factory Option,22.1306,22.1306,Reference,Reference,24.1306,24.1306,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.164,0.164,4.17,0.417,Reference,Reference,Reference,Reference,,0.0004507
CI 012EF 14S,CI 012EF 14S,CI012EF14S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.156,0.156,3.96,0.396,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.062,0.062,1.57,0.157,0.2147,0.215,0.038,0.38,0.0038,0.038,3.83,38.3,0.021,0.021,0.0037,0.037,0.00038,0.0038,0.375,3.75,0.3106,0.311,7.89,0.789,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.309,0.309,1.37,0.14,140.16,Squared,Factory Option,22.1306,22.1306,Reference,Reference,24.1306,24.1306,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.164,0.164,4.17,0.417,Reference,Reference,Reference,Reference,,0.0004593
CI 012EF 14S316,CI 012EF 14S316,CI012EF14S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.188,0.188,4.78,0.478,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.203,0.203,5.16,0.516,0.156,0.156,3.96,0.396,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.062,0.062,1.57,0.157,0.2147,0.215,0.038,0.38,0.0038,0.038,3.83,38.3,0.021,0.021,0.0037,0.037,0.00038,0.0038,0.375,3.75,0.3106,0.311,7.89,0.789,0.012,0.012,0.3,0.03,Stainless Steel Type 316,SS316,0.2905,0.291,1.29,0.132,131.77,Squared,Factory Option,22.1306,22.1306,Reference,Reference,24.1306,24.1306,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.164,0.164,4.17,0.417,Reference,Reference,Reference,Reference,,0.0004593
CI 012EG 01M,CI 012EG 01M,CI012EG01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.218,0.218,5.54,0.554,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.234,0.234,5.94,0.594,0.181,0.181,4.6,0.46,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,2.811,2.811,0.492,4.92,0.0502,0.502,50.2,502,0.281,0.281,0.0492,0.492,0.00502,0.0502,5.018,50.18,0.051,0.051,1.3,0.13,0.012,0.012,0.3,0.03,Music Wire,MW,0.559,0.559,2.49,0.254,253.56,Squared,Factory Option,1.27,1.27,Reference,Reference,3.27,3.27,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.194,0.194,4.93,0.493,Reference,Reference,Reference,Reference,,0.000073
CI 012EG 01S,CI 012EG 01S,CI012EG01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.218,0.218,5.54,0.554,+0.003/-0.005,+0.003/-0.005,+0.08/-0.13,+0.008/-0.013,0.234,0.234,5.94,0.594,0.181,0.181,4.6,0.46,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,2.342,2.342,0.41,4.1,0.0418,0.418,41.82,418.2,0.234,0.234,0.041,0.41,0.00418,0.0418,4.179,41.79,0.051,0.051,1.3,0.13,0.012,0.012,0.3,0.03,Stainless Steel,SS,0.466,0.466,2.07,0.211,211.38,Squared,Factory Option,1.27,1.27,Reference,Reference,3.27,3.27,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.194,0.194,4.93,0.493,Reference,Reference,Reference,Reference,,0.000073
