title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 085H 11 M,LE 085H 11 M,LE085H11M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.85,0.85,21.59,2.159,0.015,0.015,0.38,0.038,6,6,152.4,15.24,0.093,0.093,2.36,0.236,3.25,3.25,0.569,5.69,0.058,0.58,58,580,0.325,0.325,0.0569,0.569,0.0058,0.058,5.8,58,0.68,0.68,17.27,1.727,REF,Reference,Reference,Reference,53.8144,53.8,0.085,0.085,2.16,0.216,Standard Loops,2.4,2.4,10.676,1.0886,1088.6,0.48,0.48,2.1351,0.21773,217.73,25.9,25.9,115.209,11.7482,11748.2,13.23,13.23,336.04,33.604,4.64,4.64,117.86,11.786,Factory Option,Zinc Plate and Bake per ASTM B633,0.22739,0.68,0.68,17.27,1.727,Random,0.085,0.085,2.16,0.216
LE 085H 11 S,LE 085H 11 S,LE085H11S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.85,0.85,21.59,2.159,0.015,0.015,0.38,0.038,6,6,152.4,15.24,0.093,0.093,2.36,0.236,2.71,2.71,0.475,4.75,0.0484,0.484,48.4,484,0.271,0.271,0.0475,0.475,0.00484,0.0484,4.84,48.4,0.68,0.68,17.27,1.727,REF,Reference,Reference,Reference,53.7814,53.8,0.085,0.085,2.16,0.216,Standard Loops,1.9992,1.9992,8.893,0.9068,906.8,0.39984,0.39984,1.7786,0.18137,181.37,21.5747,21.5747,95.969,9.7863,9786.3,13.23,13.23,336.04,33.604,4.64,4.64,117.86,11.786,Factory Option,Passivate per ASTM A967,0.23158,0.68,0.68,17.27,1.727,Random,0.085,0.085,2.16,0.216
LE 085J 0 M,LE 085J 0 M,LE085J0M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,11.51,11.51,2.016,20.16,0.2055,2.055,205.5,2055,1.151,1.151,0.2016,2.016,0.02055,0.2055,20.55,205.5,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,8.88,8.9,0.085,0.085,2.16,0.216,Standard Loops,2,2,8.896,0.9072,907.2,0.4,0.4,1.7793,0.18144,181.44,22.3,22.3,99.195,10.1153,10115.3,4.264,4.264,108.31,10.831,0.84,0.84,21.34,2.134,Factory Option,Zinc Plate and Bake per ASTM B633,0.05292,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 0 S,LE 085J 0 S,LE085J0S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1,1,25.4,2.54,0.02,0.02,0.51,0.051,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,9.592,9.592,1.68,16.8,0.1713,1.713,171.3,1713,0.9592,0.9592,0.168,1.68,0.01713,0.1713,17.13,171.3,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,8.88,8.9,0.085,0.085,2.16,0.216,Standard Loops,1.666,1.666,7.411,0.7557,755.7,0.3332,0.3332,1.4821,0.15114,151.14,18.5759,18.5759,82.63,8.426,8426,4.264,4.264,108.31,10.831,0.84,0.84,21.34,2.134,Factory Option,Passivate per ASTM A967,0.0533,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 01 M,LE 085J 01 M,LE085J01M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,2.75,2.75,69.85,6.985,0.05,0.05,1.27,0.127,8.5,8.5,1.489,14.89,0.1518,1.518,151.8,1518,0.85,0.85,0.1489,1.489,0.01518,0.1518,15.18,151.8,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,12.0249,12,0.085,0.085,2.16,0.216,Standard Loops,2,2,8.896,0.9072,907.2,0.4,0.4,1.7793,0.18144,181.44,22.3,22.3,99.195,10.1153,10115.3,5.14,5.14,130.56,13.056,1.09,1.09,27.69,2.769,Factory Option,Zinc Plate and Bake per ASTM B633,0.06834,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 01 S,LE 085J 01 S,LE085J01S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1,1,25.4,2.54,0.02,0.02,0.51,0.051,2.75,2.75,69.85,6.985,0.05,0.05,1.27,0.127,7.08,7.08,1.24,12.4,0.1264,1.264,126.4,1264,0.708,0.708,0.124,1.24,0.01264,0.1264,12.64,126.4,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,12.0306,12,0.085,0.085,2.16,0.216,Standard Loops,1.666,1.666,7.411,0.7557,755.7,0.3332,0.3332,1.4821,0.15114,151.14,18.5759,18.5759,82.63,8.426,8426,5.14,5.14,130.56,13.056,1.09,1.09,27.69,2.769,Factory Option,Passivate per ASTM A967,0.06967,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 02 M,LE 085J 02 M,LE085J02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,3,3,76.2,7.62,0.05,0.05,1.27,0.127,6.8,6.8,1.191,11.91,0.1214,1.214,121.4,1214,0.68,0.68,0.1191,1.191,0.01214,0.1214,12.14,121.4,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,15.0312,15,0.085,0.085,2.16,0.216,Standard Loops,2,2,8.896,0.9072,907.2,0.4,0.4,1.7793,0.18144,181.44,22.3,22.3,99.195,10.1153,10115.3,5.99,5.99,152.15,15.215,1.34,1.34,34.04,3.404,Factory Option,Zinc Plate and Bake per ASTM B633,0.08299,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 02 S,LE 085J 02 S,LE085J02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1,1,25.4,2.54,0.02,0.02,0.51,0.051,3,3,76.2,7.62,0.05,0.05,1.27,0.127,5.66,5.66,0.991,9.91,0.1011,1.011,101.1,1011,0.566,0.566,0.0991,0.991,0.01011,0.1011,10.11,101.1,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,15.0489,15,0.085,0.085,2.16,0.216,Standard Loops,1.666,1.666,7.411,0.7557,755.7,0.3332,0.3332,1.4821,0.15114,151.14,18.5759,18.5759,82.63,8.426,8426,5.99,5.99,152.15,15.215,1.34,1.34,34.04,3.404,Factory Option,Passivate per ASTM A967,0.08466,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 03 M,LE 085J 03 M,LE085J03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,3.5,3.5,88.9,8.89,0.06,0.06,1.52,0.152,5,5,0.876,8.76,0.0893,0.893,89.3,893,0.5,0.5,0.0876,0.876,0.00893,0.0893,8.93,89.3,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,20.4424,20.4,0.085,0.085,2.16,0.216,Standard Loops,2,2,8.896,0.9072,907.2,0.4,0.4,1.7793,0.18144,181.44,22.3,22.3,99.195,10.1153,10115.3,7.56,7.56,192.02,19.202,1.84,1.84,46.74,4.674,Factory Option,Zinc Plate and Bake per ASTM B633,0.10936,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 03 S,LE 085J 03 S,LE085J03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1,1,25.4,2.54,0.02,0.02,0.51,0.051,3.5,3.5,88.9,8.89,0.06,0.06,1.52,0.152,4.17,4.17,0.73,7.3,0.0745,0.745,74.5,745,0.417,0.417,0.073,0.73,0.00745,0.0745,7.45,74.5,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,20.4261,20.4,0.085,0.085,2.16,0.216,Standard Loops,1.666,1.666,7.411,0.7557,755.7,0.3332,0.3332,1.4821,0.15114,151.14,18.5759,18.5759,82.63,8.426,8426,7.56,7.56,192.02,19.202,1.84,1.84,46.74,4.674,Factory Option,Passivate per ASTM A967,0.11136,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 04 M,LE 085J 04 M,LE085J04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,4,4,101.6,10.16,0.06,0.06,1.52,0.152,3.9,3.9,0.683,6.83,0.0696,0.696,69.6,696,0.39,0.39,0.0683,0.683,0.00696,0.0696,6.96,69.6,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,26.2083,26.2,0.085,0.085,2.16,0.216,Standard Loops,2,2,8.896,0.9072,907.2,0.4,0.4,1.7793,0.18144,181.44,22.3,22.3,99.195,10.1153,10115.3,9.21,9.21,233.93,23.393,2.34,2.34,59.44,5.944,Factory Option,Zinc Plate and Bake per ASTM B633,0.13746,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 04 S,LE 085J 04 S,LE085J04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1,1,25.4,2.54,0.02,0.02,0.51,0.051,4,4,101.6,10.16,0.06,0.06,1.52,0.152,3.25,3.25,0.569,5.69,0.058,0.58,58,580,0.325,0.325,0.0569,0.569,0.0058,0.058,5.8,58,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,26.2083,26.2,0.085,0.085,2.16,0.216,Standard Loops,1.666,1.666,7.411,0.7557,755.7,0.3332,0.3332,1.4821,0.15114,151.14,18.5759,18.5759,82.63,8.426,8426,9.21,9.21,233.93,23.393,2.34,2.34,59.44,5.944,Factory Option,Passivate per ASTM A967,0.14007,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 05 M,LE 085J 05 M,LE085J05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,4.5,4.5,114.3,11.43,0.075,0.075,1.91,0.191,3.2,3.2,0.56,5.6,0.0571,0.571,57.1,571,0.32,0.32,0.056,0.56,0.00571,0.0571,5.71,57.1,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,31.9413,31.9,0.085,0.085,2.16,0.216,Standard Loops,2,2,8.896,0.9072,907.2,0.4,0.4,1.7793,0.18144,181.44,22.3,22.3,99.195,10.1153,10115.3,10.84,10.84,275.34,27.534,2.84,2.84,72.14,7.214,Factory Option,Zinc Plate and Bake per ASTM B633,0.16539,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 05 S,LE 085J 05 S,LE085J05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,1,1,25.4,2.54,0.02,0.02,0.51,0.051,4.5,4.5,114.3,11.43,0.075,0.075,1.91,0.191,2.67,2.67,0.468,4.68,0.0477,0.477,47.7,477,0.267,0.267,0.0468,0.468,0.00477,0.0477,4.77,47.7,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,31.9015,31.9,0.085,0.085,2.16,0.216,Standard Loops,1.666,1.666,7.411,0.7557,755.7,0.3332,0.3332,1.4821,0.15114,151.14,18.5759,18.5759,82.63,8.426,8426,10.84,10.84,275.34,27.534,2.84,2.84,72.14,7.214,Factory Option,Passivate per ASTM A967,0.16834,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
LE 085J 06 M,LE 085J 06 M,LE085J06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,1,1,25.4,2.54,0.02,0.02,0.51,0.051,5,5,127,12.7,0.075,0.075,1.91,0.191,2.7,2.7,0.473,4.73,0.0482,0.482,48.2,482,0.27,0.27,0.0473,0.473,0.00482,0.0482,4.82,48.2,0.83,0.83,21.08,2.108,REF,Reference,Reference,Reference,37.8564,37.9,0.085,0.085,2.16,0.216,Standard Loops,2,2,8.896,0.9072,907.2,0.4,0.4,1.7793,0.18144,181.44,22.3,22.3,99.195,10.1153,10115.3,12.52,12.52,318.01,31.801,3.34,3.34,84.84,8.484,Factory Option,Zinc Plate and Bake per ASTM B633,0.19422,0.83,0.83,21.08,2.108,Random,0.085,0.085,2.16,0.216
