title,model,field_published_stock_code,field_product_type,field_spring_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_product_series,field_revision,field_material,field_material_short_description,field_material_specification,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_outside_dia_tole_bd_spe_in,field_outside_dia_tole_in,field_outside_dia_tole_mm,field_outside_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_total_coils_bd_spe,field_total_coils,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_end,field_initial_ten_bud_spec_lb,field_initial_tension_lb,field_initial_tension_n,field_initial_tension_kg,field_initial_tension_gm,field_initial_ten_tol_bud_spc_lb,field_initial_ten_tol_lb,field_initial_ten_tol_n,field_initial_ten_tol_kg,field_initial_ten_tol_gm,field_max_load_build_spec_lb,field_max_load_lb,field_max_load_n,field_max_load_kg,field_max_load_gm,field_max_extend_len_bd_spe_in,field_max_extended_length_in,field_max_extended_length_mm,field_max_extended_length_cm,field_body_length_build_spec_in,field_body_length_in,field_body_length_mm,field_body_length_cm,field_direction_of_wind,field_finish,field_weight_per_item_lb,field_loop_insid_dia_bd_spec_in,field_loop_inside_diameter_in,field_loop_inside_diameter_mm,field_loop_inside_diameter_cm,field_loop_position,field_loop_opening_build_spec_in,field_loop_opening_in,field_loop_opening_mm,field_loop_opening_cm
LE 049E 01 S316,LE 049E 01 S316,LE049E01S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,1.25,1.25,31.75,3.175,0.035,0.035,0.89,0.089,9.83,9.83,1.722,17.22,0.1755,1.755,175.5,1755,0.983,0.983,0.1722,1.722,0.01755,0.1755,17.55,175.5,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,7.9911,8,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,6.247,6.247,27.788,2.8336,2833.6,1.81,1.81,45.97,4.597,0.446,0.446,11.33,1.133,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.00813,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 02 M,LE 049E 02 M,LE049E02M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,7.26,7.26,1.271,12.71,0.1296,1.296,129.6,1296,0.726,0.726,0.1271,1.271,0.01296,0.1296,12.96,129.6,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,12.984,13,0.049,0.049,1.24,0.124,Standard Loops,0.88,0.88,3.914,0.3992,399.2,0.176,0.176,0.7829,0.07983,79.83,10,10,44.482,4.536,4536,2.76,2.76,70.1,7.01,0.696,0.696,17.68,1.768,Factory Option,Zinc Plate and Bake per ASTM B633,0.01196,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 02 S,LE 049E 02 S,LE049E02S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,6.05,6.05,1.06,10.6,0.108,1.08,108,1080,0.605,0.605,0.106,1.06,0.0108,0.108,10.8,108,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,12.984,13,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,8.33,8.33,37.054,3.7785,3778.5,2.76,2.76,70.1,7.01,0.696,0.696,17.68,1.768,Factory Option,Passivate per ASTM A967,0.01219,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 02 S316,LE 049E 02 S316,LE049E02S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,1.5,1.5,38.1,3.81,0.035,0.035,0.89,0.089,6.05,6.05,1.06,10.6,0.108,1.08,108,1080,0.605,0.605,0.106,1.06,0.0108,0.108,10.8,108,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,12.984,13,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,6.247,6.247,27.788,2.8336,2833.6,2.411,2.411,61.24,6.124,0.696,0.696,17.68,1.768,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01219,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 03 M,LE 049E 03 M,LE049E03M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,5.24,5.24,0.918,9.18,0.0936,0.936,93.6,936,0.524,0.524,0.0918,0.918,0.00936,0.0936,9.36,93.6,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,17.9893,18,0.049,0.049,1.24,0.124,Standard Loops,0.88,0.88,3.914,0.3992,399.2,0.176,0.176,0.7829,0.07983,79.83,10,10,44.482,4.536,4536,3.49,3.49,88.65,8.865,0.946,0.946,24.03,2.403,Factory Option,Zinc Plate and Bake per ASTM B633,0.01595,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 03 S,LE 049E 03 S,LE049E03S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,4.36,4.36,0.764,7.64,0.0779,0.779,77.9,779,0.436,0.436,0.0764,0.764,0.00779,0.0779,7.79,77.9,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,18.0168,18,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,8.33,8.33,37.054,3.7785,3778.5,3.49,3.49,88.65,8.865,0.946,0.946,24.03,2.403,Factory Option,Passivate per ASTM A967,0.01628,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 03 S316,LE 049E 03 S316,LE049E03S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,1.75,1.75,44.45,4.445,0.04,0.04,1.02,0.102,4.36,4.36,0.764,7.64,0.0779,0.779,77.9,779,0.436,0.436,0.0764,0.764,0.00779,0.0779,7.79,77.9,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,18.0168,18,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,6.247,6.247,27.788,2.8336,2833.6,3.014,3.014,76.56,7.656,0.946,0.946,24.03,2.403,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.01628,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 04 M,LE 049E 04 M,LE049E04M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,4,4,0.701,7.01,0.0714,0.714,71.4,714,0.4,0.4,0.0701,0.701,0.00714,0.0714,7.14,71.4,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,23.566,23.6,0.049,0.049,1.24,0.124,Standard Loops,0.88,0.88,3.914,0.3992,399.2,0.176,0.176,0.7829,0.07983,79.83,10,10,44.482,4.536,4536,4.28,4.28,108.71,10.871,1.196,1.196,30.38,3.038,Factory Option,Zinc Plate and Bake per ASTM B633,0.02041,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 04 S,LE 049E 04 S,LE049E04S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,3.33,3.33,0.583,5.83,0.0595,0.595,59.5,595,0.333,0.333,0.0583,0.583,0.00595,0.0595,5.95,59.5,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,23.5895,23.6,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,8.33,8.33,37.054,3.7785,3778.5,4.28,4.28,108.71,10.871,1.196,1.196,30.38,3.038,Factory Option,Passivate per ASTM A967,0.02081,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 04 S316,LE 049E 04 S316,LE049E04S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2,2,50.8,5.08,0.04,0.04,1.02,0.102,3.33,3.33,0.583,5.83,0.0595,0.595,59.5,595,0.333,0.333,0.0583,0.583,0.00595,0.0595,5.95,59.5,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,23.5895,23.6,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,6.247,6.247,27.788,2.8336,2833.6,3.655,3.655,92.84,9.284,1.196,1.196,30.38,3.038,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.02081,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 05 M,LE 049E 05 M,LE049E05M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,3.3,3.3,0.578,5.78,0.0589,0.589,58.9,589,0.33,0.33,0.0578,0.578,0.00589,0.0589,5.89,58.9,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,28.5648,28.6,0.049,0.049,1.24,0.124,Standard Loops,0.88,0.88,3.914,0.3992,399.2,0.176,0.176,0.7829,0.07983,79.83,10,10,44.482,4.536,4536,5.01,5.01,127.25,12.725,1.446,1.446,36.73,3.673,Factory Option,Zinc Plate and Bake per ASTM B633,0.0244,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 05 S,LE 049E 05 S,LE049E05S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,2.75,2.75,0.482,4.82,0.0491,0.491,49.1,491,0.275,0.275,0.0482,0.482,0.00491,0.0491,4.91,49.1,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,28.5648,28.6,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,8.33,8.33,37.054,3.7785,3778.5,5.01,5.01,127.25,12.725,1.446,1.446,36.73,3.673,Factory Option,Passivate per ASTM A967,0.02486,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 05 S316,LE 049E 05 S316,LE049E05S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.25,2.25,57.15,5.715,0.05,0.05,1.27,0.127,2.75,2.75,0.482,4.82,0.0491,0.491,49.1,491,0.275,0.275,0.0482,0.482,0.00491,0.0491,4.91,49.1,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,28.5648,28.6,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,6.247,6.247,27.788,2.8336,2833.6,4.255,4.255,108.08,10.808,1.446,1.446,36.73,3.673,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.02486,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 06 M,LE 049E 06 M,LE049E06M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,2.8,2.8,0.49,4.9,0.05,0.5,50,500,0.28,0.28,0.049,0.49,0.005,0.05,5,50,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,33.6657,33.7,0.049,0.049,1.24,0.124,Standard Loops,0.88,0.88,3.914,0.3992,399.2,0.176,0.176,0.7829,0.07983,79.83,10,10,44.482,4.536,4536,5.76,5.76,146.3,14.63,1.696,1.696,43.08,4.308,Factory Option,Zinc Plate and Bake per ASTM B633,0.02847,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 06 S,LE 049E 06 S,LE049E06S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,2.33,2.33,0.408,4.08,0.0416,0.416,41.6,416,0.233,0.233,0.0408,0.408,0.00416,0.0416,4.16,41.6,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,33.7138,33.7,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,8.33,8.33,37.054,3.7785,3778.5,5.76,5.76,146.3,14.63,1.696,1.696,43.08,4.308,Factory Option,Passivate per ASTM A967,0.02905,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 06 S316,LE 049E 06 S316,LE049E06S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.5,2.5,63.5,6.35,0.05,0.05,1.27,0.127,2.33,2.33,0.408,4.08,0.0416,0.416,41.6,416,0.233,0.233,0.0408,0.408,0.00416,0.0416,4.16,41.6,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,33.7138,33.7,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,6.247,6.247,27.788,2.8336,2833.6,4.866,4.866,123.6,12.36,1.696,1.696,43.08,4.308,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.02905,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 07 M,LE 049E 07 M,LE049E07M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.75,2.75,69.85,6.985,0.05,0.05,1.27,0.127,2.4,2.4,0.42,4.2,0.0429,0.429,42.9,429,0.24,0.24,0.042,0.42,0.00429,0.0429,4.29,42.9,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,39.2766,39.3,0.049,0.049,1.24,0.124,Standard Loops,0.88,0.88,3.914,0.3992,399.2,0.176,0.176,0.7829,0.07983,79.83,10,10,44.482,4.536,4536,6.55,6.55,166.37,16.637,1.946,1.946,49.43,4.943,Factory Option,Zinc Plate and Bake per ASTM B633,0.03295,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 07 S,LE 049E 07 S,LE049E07S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.75,2.75,69.85,6.985,0.05,0.05,1.27,0.127,2,2,0.35,3.5,0.0357,0.357,35.7,357,0.2,0.2,0.035,0.35,0.00357,0.0357,3.57,35.7,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,39.2766,39.3,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,8.33,8.33,37.054,3.7785,3778.5,6.55,6.55,166.37,16.637,1.946,1.946,49.43,4.943,Factory Option,Passivate per ASTM A967,0.03357,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 07 S316,LE 049E 07 S316,LE049E07S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,2.75,2.75,69.85,6.985,0.05,0.05,1.27,0.127,2,2,0.35,3.5,0.0357,0.357,35.7,357,0.2,0.2,0.035,0.35,0.00357,0.0357,3.57,35.7,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,39.2766,39.3,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,6.247,6.247,27.788,2.8336,2833.6,5.507,5.507,139.88,13.988,1.946,1.946,49.43,4.943,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.03357,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 08 M,LE 049E 08 M,LE049E08M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,3,3,76.2,7.62,0.05,0.05,1.27,0.127,2.14,2.14,0.375,3.75,0.0382,0.382,38.2,382,0.214,0.214,0.0375,0.375,0.00382,0.0382,3.82,38.2,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,44.0486,44,0.049,0.049,1.24,0.124,Standard Loops,0.88,0.88,3.914,0.3992,399.2,0.176,0.176,0.7829,0.07983,79.83,10,10,44.482,4.536,4536,7.26,7.26,184.4,18.44,2.196,2.196,55.78,5.578,Factory Option,Zinc Plate and Bake per ASTM B633,0.03675,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 08 S,LE 049E 08 S,LE049E08S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,3,3,76.2,7.62,0.05,0.05,1.27,0.127,1.78,1.78,0.312,3.12,0.0318,0.318,31.8,318,0.178,0.178,0.0312,0.312,0.00318,0.0318,3.18,31.8,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,44.131,44.1,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,8.33,8.33,37.054,3.7785,3778.5,7.26,7.26,184.4,18.44,2.196,2.196,55.78,5.578,Factory Option,Passivate per ASTM A967,0.03752,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 08 S316,LE 049E 08 S316,LE049E08S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,3,3,76.2,7.62,0.05,0.05,1.27,0.127,1.78,1.78,0.312,3.12,0.0318,0.318,31.8,318,0.178,0.178,0.0312,0.312,0.00318,0.0318,3.18,31.8,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,44.131,44.1,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,6.247,6.247,27.788,2.8336,2833.6,6.097,6.097,154.86,15.486,2.196,2.196,55.78,5.578,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.03752,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 09 M,LE 049E 09 M,LE049E09M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,3.5,3.5,88.9,8.89,0.06,0.06,1.52,0.152,1.75,1.75,0.306,3.06,0.0313,0.313,31.3,313,0.175,0.175,0.0306,0.306,0.00313,0.0313,3.13,31.3,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,53.8651,53.9,0.049,0.049,1.24,0.124,Standard Loops,0.88,0.88,3.914,0.3992,399.2,0.176,0.176,0.7829,0.07983,79.83,10,10,44.482,4.536,4536,8.71,8.71,221.23,22.123,2.696,2.696,68.48,6.848,Factory Option,Zinc Plate and Bake per ASTM B633,0.04459,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 09 S,LE 049E 09 S,LE049E09S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,3.5,3.5,88.9,8.89,0.06,0.06,1.52,0.152,1.46,1.46,0.256,2.56,0.0261,0.261,26.1,261,0.146,0.146,0.0256,0.256,0.00261,0.0261,2.61,26.1,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,53.8036,53.8,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,8.33,8.33,37.054,3.7785,3778.5,8.71,8.71,221.23,22.123,2.696,2.696,68.48,6.848,Factory Option,Passivate per ASTM A967,0.04539,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 09 S316,LE 049E 09 S316,LE049E09S316,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel Type 316,SS 316,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,3.5,3.5,88.9,8.89,0.06,0.06,1.52,0.152,1.46,1.46,0.256,2.56,0.0261,0.261,26.1,261,0.146,0.146,0.0256,0.256,0.00261,0.0261,2.61,26.1,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,53.8036,53.8,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,6.247,6.247,27.788,2.8336,2833.6,7.276,7.276,184.81,18.481,2.696,2.696,68.48,6.848,Factory Option,Ultrasonically Passivate with Citric Acid for 10 mins At 131 Deg F,0.04539,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 10 M,LE 049E 10 M,LE049E10M,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Music Wire,MW,ASTM A228,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,4,4,101.6,10.16,0.06,0.06,1.52,0.152,1.47,1.47,0.257,2.57,0.0263,0.263,26.3,263,0.147,0.147,0.0257,0.257,0.00263,0.0263,2.63,26.3,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,64.1251,64.1,0.049,0.049,1.24,0.124,Standard Loops,0.88,0.88,3.914,0.3992,399.2,0.176,0.176,0.7829,0.07983,79.83,10,10,44.482,4.536,4536,10.2,10.2,259.08,25.908,3.196,3.196,81.18,8.118,Factory Option,Zinc Plate and Bake per ASTM B633,0.05278,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
LE 049E 10 S,LE 049E 10 S,LE049E10S,Extension Spring,11,Stock,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Standard Extension Series (inch),NR,Stainless Steel,SS,ASTM A313,0.5,0.5,12.7,1.27,0.01,0.01,0.25,0.025,4,4,101.6,10.16,0.06,0.06,1.52,0.152,1.22,1.22,0.214,2.14,0.0218,0.218,21.8,218,0.122,0.122,0.0214,0.214,0.00218,0.0218,2.18,21.8,0.402,0.402,10.21,1.021,REF,Reference,Reference,Reference,64.3879,64.4,0.049,0.049,1.24,0.124,Standard Loops,0.733,0.733,3.261,0.3325,332.5,0.1466,0.1466,0.6521,0.0665,66.5,8.33,8.33,37.054,3.7785,3778.5,10.2,10.2,259.08,25.908,3.196,3.196,81.18,8.118,Factory Option,Passivate per ASTM A967,0.054,0.402,0.402,10.21,1.021,Random,0.049,0.049,1.24,0.124
