title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
LC 055G 12 S,LC 055G 12 S,LC055G12S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.358,0.358,9.09,0.909,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,10.4,10.4,1.821,18.21,0.1857,1.857,185.72,1857.2,1.04,1.04,0.1821,1.821,0.01857,0.1857,18.572,185.72,0.927,0.927,23.55,2.355,0.055,0.055,1.4,0.14,Stainless Steel,SS,16.66,16.66,74.11,7.557,7556.98,Squared and Ground,Factory Option,14.327,14.327,Reference,Reference,16.33,16.33,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.015766
LC 055G 12 S316,LC 055G 12 S316,LC055G12S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.358,0.358,9.09,0.909,MIN,MIN,MIN,MIN,2.5,2.5,63.5,6.35,0.088,0.088,2.24,0.224,10.4,10.4,1.821,18.21,0.1857,1.857,185.72,1857.2,1.04,1.04,0.1821,1.821,0.01857,0.1857,18.572,185.72,0.927,0.927,23.55,2.355,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,16.66,16.66,74.11,7.557,7556.98,Squared and Ground,Factory Option,14.3271,14.3271,Reference,Reference,16.33,16.33,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.0157668
LC 055G 13 M,LC 055G 13 M,LC055G13M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.358,0.358,9.09,0.909,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,10.9,10.9,1.909,19.09,0.1947,1.947,194.65,1946.5,1.09,1.09,0.1909,1.909,0.01947,0.1947,19.465,194.65,1.022,1.022,25.96,2.596,0.055,0.055,1.4,0.14,Music Wire,MW,20,20,88.96,9.072,9072,Squared and Ground,Factory Option,16.4039,16.4039,Reference,Reference,18.4,18.4,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.0174402
LC 055G 13 S,LC 055G 13 S,LC055G13S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.358,0.358,9.09,0.909,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,9.1,9.1,1.594,15.94,0.1625,1.625,162.51,1625.1,0.91,0.91,0.1594,1.594,0.01625,0.1625,16.251,162.51,1.022,1.022,25.96,2.596,0.055,0.055,1.4,0.14,Stainless Steel,SS,16.66,16.66,74.11,7.557,7556.98,Squared and Ground,Factory Option,16.3739,16.3739,Reference,Reference,18.37,18.37,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.0177434
LC 055G 13 S316,LC 055G 13 S316,LC055G13S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.358,0.358,9.09,0.909,MIN,MIN,MIN,MIN,2.75,2.75,69.85,6.985,0.096,0.096,2.44,0.244,9.1,9.1,1.594,15.94,0.1625,1.625,162.51,1625.1,0.91,0.91,0.1594,1.594,0.01625,0.1625,16.251,162.51,1.022,1.022,25.96,2.596,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,16.66,16.66,74.11,7.557,7556.98,Squared and Ground,Factory Option,16.3739,16.3739,Reference,Reference,18.37,18.37,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.0177434
LC 055G 14 M,LC 055G 14 M,LC055G14M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.358,0.358,9.09,0.909,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,10,10,1.751,17.51,0.1786,1.786,178.58,1785.8,1,1,0.1751,1.751,0.01786,0.1786,17.858,178.58,1.107,1.107,28.12,2.812,0.055,0.055,1.4,0.14,Music Wire,MW,20,20,88.96,9.072,9072,Squared and Ground,Factory Option,17.8803,17.8803,Reference,Reference,19.88,19.88,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.0188392
LC 055G 14 S,LC 055G 14 S,LC055G14S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.358,0.358,9.09,0.909,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,8.3,8.3,1.454,14.54,0.1482,1.482,148.22,1482.2,0.83,0.83,0.1454,1.454,0.01482,0.1482,14.822,148.22,1.107,1.107,28.12,2.812,0.055,0.055,1.4,0.14,Stainless Steel,SS,16.66,16.66,74.11,7.557,7556.98,Squared and Ground,Factory Option,17.9521,17.9521,Reference,Reference,19.95,19.95,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.0192674
LC 055G 14 S316,LC 055G 14 S316,LC055G14S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.48,0.48,12.19,1.219,+/-0.008,+/-0.008,+/-0.2,+/-0.02,0.5,0.5,12.7,1.27,0.358,0.358,9.09,0.909,MIN,MIN,MIN,MIN,3,3,76.2,7.62,0.105,0.105,2.67,0.267,8.3,8.3,1.454,14.54,0.1482,1.482,148.22,1482.2,0.83,0.83,0.1454,1.454,0.01482,0.1482,14.822,148.22,1.107,1.107,28.12,2.812,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,16.66,16.66,74.11,7.557,7556.98,Squared and Ground,Factory Option,17.9521,17.9521,Reference,Reference,19.95,19.95,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.37,0.37,9.4,0.94,Reference,Reference,Reference,Reference,,0.0192674
LC 055H 01 M,LC 055H 01 M,LC055H01M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,40,40,7.005,70.05,0.7143,7.143,714.32,7143.2,4,4,0.7005,7.005,0.07143,0.7143,71.432,714.32,0.228,0.228,5.79,0.579,0.055,0.055,1.4,0.14,Music Wire,MW,16.3,16.3,72.51,7.394,7393.68,Squared and Ground,Factory Option,2.1197,2.1197,Reference,Reference,4.12,4.12,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0050063
LC 055H 01 S,LC 055H 01 S,LC055H01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,33.3,33.3,5.832,58.32,0.5947,5.947,594.67,5946.7,3.33,3.33,0.5832,5.832,0.05947,0.5947,59.467,594.67,0.228,0.228,5.79,0.579,0.055,0.055,1.4,0.14,Stainless Steel,SS,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,2.1219,2.1219,Reference,Reference,4.12,4.12,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0051043
LC 055H 01 S316,LC 055H 01 S316,LC055H01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,33.3,33.3,5.832,58.32,0.5947,5.947,594.67,5946.7,3.33,3.33,0.5832,5.832,0.05947,0.5947,59.467,594.67,0.228,0.228,5.79,0.579,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,2.1219,2.1219,Reference,Reference,4.12,4.12,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0051043
LC 055H 02 M,LC 055H 02 M,LC055H02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,33,33,5.779,57.79,0.5893,5.893,589.31,5893.1,3.3,3.3,0.5779,5.779,0.05893,0.5893,58.931,589.31,0.249,0.249,6.33,0.633,0.055,0.055,1.4,0.14,Music Wire,MW,16.3,16.3,72.51,7.394,7393.68,Squared and Ground,Factory Option,2.5694,2.5694,Reference,Reference,4.57,4.57,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0055527
LC 055H 02 S,LC 055H 02 S,LC055H02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,27.5,27.5,4.816,48.16,0.4911,4.911,491.1,4911,2.75,2.75,0.4816,4.816,0.04911,0.4911,49.11,491.1,0.249,0.249,6.33,0.633,0.055,0.055,1.4,0.14,Stainless Steel,SS,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,2.5694,2.5694,Reference,Reference,4.57,4.57,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0056585
LC 055H 02 S316,LC 055H 02 S316,LC055H02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,27.5,27.5,4.816,48.16,0.4911,4.911,491.1,4911,2.75,2.75,0.4816,4.816,0.04911,0.4911,49.11,491.1,0.249,0.249,6.33,0.633,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,2.5694,2.5694,Reference,Reference,4.57,4.57,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0056585
LC 055H 03 M,LC 055H 03 M,LC055H03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,27,27,4.729,47.29,0.4822,4.822,482.17,4821.7,2.7,2.7,0.4729,4.729,0.04822,0.4822,48.217,482.17,0.29,0.29,7.37,0.737,0.055,0.055,1.4,0.14,Music Wire,MW,16.3,16.3,72.51,7.394,7393.68,Squared and Ground,Factory Option,3.1404,3.1404,Reference,Reference,5.14,5.14,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0062466
LC 055H 03 S,LC 055H 03 S,LC055H03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,22.5,22.5,3.94,39.4,0.4018,4.018,401.81,4018.1,2.25,2.25,0.394,3.94,0.04018,0.4018,40.181,401.81,0.29,0.29,7.37,0.737,0.055,0.055,1.4,0.14,Stainless Steel,SS,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,3.1404,3.1404,Reference,Reference,5.14,5.14,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0063656
LC 055H 03 S316,LC 055H 03 S316,LC055H03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,22.5,22.5,3.94,39.4,0.4018,4.018,401.81,4018.1,2.25,2.25,0.394,3.94,0.04018,0.4018,40.181,401.81,0.29,0.29,7.37,0.737,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,3.1404,3.1404,Reference,Reference,5.14,5.14,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0063656
LC 055H 04 M,LC 055H 04 M,LC055H04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,24,24,4.203,42.03,0.4286,4.286,428.59,4285.9,2.4,2.4,0.4203,4.203,0.04286,0.4286,42.859,428.59,0.317,0.317,8.05,0.805,0.055,0.055,1.4,0.14,Music Wire,MW,16.3,16.3,72.51,7.394,7393.68,Squared and Ground,Factory Option,3.5329,3.5329,Reference,Reference,5.53,5.53,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0067236
LC 055H 04 S,LC 055H 04 S,LC055H04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,20,20,3.503,35.03,0.3572,3.572,357.16,3571.6,2,2,0.3503,3.503,0.03572,0.3572,35.716,357.16,0.317,0.317,8.05,0.805,0.055,0.055,1.4,0.14,Stainless Steel,SS,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,3.5329,3.5329,Reference,Reference,5.53,5.53,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0068517
LC 055H 04 S316,LC 055H 04 S316,LC055H04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,20,20,3.503,35.03,0.3572,3.572,357.16,3571.6,2,2,0.3503,3.503,0.03572,0.3572,35.716,357.16,0.317,0.317,8.05,0.805,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,3.5329,3.5329,Reference,Reference,5.53,5.53,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0068517
LC 055H 05 M,LC 055H 05 M,LC055H05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,19,19,3.328,33.28,0.3393,3.393,339.3,3393,1.9,1.9,0.3328,3.328,0.03393,0.3393,33.93,339.3,0.359,0.359,9.12,0.912,0.055,0.055,1.4,0.14,Music Wire,MW,16.3,16.3,72.51,7.394,7393.68,Squared and Ground,Factory Option,4.4627,4.4627,Reference,Reference,6.46,6.46,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0078534
LC 055H 05 S,LC 055H 05 S,LC055H05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,15.8,15.8,2.767,27.67,0.2822,2.822,282.16,2821.6,1.58,1.58,0.2767,2.767,0.02822,0.2822,28.216,282.16,0.359,0.359,9.12,0.912,0.055,0.055,1.4,0.14,Stainless Steel,SS,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,4.4721,4.4721,Reference,Reference,6.47,6.47,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0080147
LC 055H 05 S316,LC 055H 05 S316,LC055H05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,1.25,1.25,31.75,3.175,0.039,0.039,0.99,0.099,15.8,15.8,2.767,27.67,0.2822,2.822,282.16,2821.6,1.58,1.58,0.2767,2.767,0.02822,0.2822,28.216,282.16,0.359,0.359,9.12,0.912,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,4.4721,4.4721,Reference,Reference,6.47,6.47,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0080147
LC 055H 06 M,LC 055H 06 M,LC055H06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,15,15,2.627,26.27,0.2679,2.679,267.87,2678.7,1.5,1.5,0.2627,2.627,0.02679,0.2679,26.787,267.87,0.428,0.428,10.87,1.087,0.055,0.055,1.4,0.14,Music Wire,MW,16.3,16.3,72.51,7.394,7393.68,Squared and Ground,Factory Option,5.6527,5.6527,Reference,Reference,7.65,7.65,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0092996
LC 055H 06 S,LC 055H 06 S,LC055H06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,12.5,12.5,2.189,21.89,0.2232,2.232,223.23,2232.3,1.25,1.25,0.2189,2.189,0.02232,0.2232,22.323,223.23,0.428,0.428,10.87,1.087,0.055,0.055,1.4,0.14,Stainless Steel,SS,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,5.6527,5.6527,Reference,Reference,7.65,7.65,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0094767
LC 055H 06 S316,LC 055H 06 S316,LC055H06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,1.5,1.5,38.1,3.81,0.048,0.048,1.22,0.122,12.5,12.5,2.189,21.89,0.2232,2.232,223.23,2232.3,1.25,1.25,0.2189,2.189,0.02232,0.2232,22.323,223.23,0.428,0.428,10.87,1.087,0.055,0.055,1.4,0.14,Stainless Steel Type 316,SS316,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,5.6527,5.6527,Reference,Reference,7.65,7.65,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0094767
LC 055H 07 M,LC 055H 07 M,LC055H07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,12.8,12.8,2.242,22.42,0.2286,2.286,228.58,2285.8,1.28,1.28,0.2242,2.242,0.02286,0.2286,22.858,228.58,0.478,0.478,12.14,1.214,0.055,0.055,1.4,0.14,Music Wire,MW,16.3,16.3,72.51,7.394,7393.68,Squared and Ground,Factory Option,6.6243,6.6243,Reference,Reference,8.62,8.62,Zinc Plate and Bake per ASTM B633,1,Standard Compression Series (inch),ASTM A228,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0104803
LC 055H 07 S,LC 055H 07 S,LC055H07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.6,0.6,15.24,1.524,+/-0.015,+/-0.015,+/-0.38,+/-0.038,0.625,0.625,15.88,1.588,0.468,0.468,11.89,1.189,MIN,MIN,MIN,MIN,1.75,1.75,44.45,4.445,0.053,0.053,1.35,0.135,10.6,10.6,1.856,18.56,0.1893,1.893,189.29,1892.9,1.06,1.06,0.1856,1.856,0.01893,0.1893,18.929,189.29,0.478,0.478,12.14,1.214,0.055,0.055,1.4,0.14,Stainless Steel,SS,13.5779,13.578,60.4,6.159,6158.94,Squared and Ground,Factory Option,6.666,6.666,Reference,Reference,8.67,8.67,Passivate per ASTM A967,1,Standard Compression Series (inch),ASTM A313,0.49,0.49,12.45,1.245,Reference,Reference,Reference,Reference,,0.0107315
