title,model,field_published_stock_code,field_product_type,field_product_category,field_original_publication_date,field_published_in_us,field_published_in_mexico,field_published_in_india,field_published_in_china,field_published_in_uk,field_published_in_germany,field_published_in_italy,field_published_in_spain,field_published_in_france,field_revision,field_outside_dia_bd_spe_in,field_outside_dia_in,field_outside_dia_mm,field_outside_dia_cm,field_out_dia_tol_bld_spc_in,field_out_dia_tol_in,field_out_dia_tol_mm,field_out_dia_tol_cm,field_hole_dia_bd_spe_in,field_hole_dia_in,field_hole_dia_mm,field_hole_dia_cm,field_rod_dia_bd_spe_in,field_rod_dia_in,field_rod_dia_mm,field_rod_dia_cm,field_rod_dia_tole_bd_spe_in,field_rod_dia_tole_in,field_rod_dia_tole_mm,field_rod_dia_tole_cm,field_free_len_bd_spe_in,field_free_len_in,field_free_len_mm,field_free_len_cm,field_free_len_tole_bd_spe_in,field_free_len_tole_in,field_free_len_tole_mm,field_free_len_tole_cm,field_rate_bd_spe_lb_in,field_rate_lb_in,field_rate_n_mm,field_rate_n_cm,field_rate_kg_mm,field_rate_kg_cm,field_rate_gm_mm,field_rate_gm_cm,field_rate_tole_bd_spe_lb_in,field_rate_tole_lb_in,field_rate_tole_n_mm,field_rate_tole_n_cm,field_rate_tole_kg_mm,field_rate_tole_kg_cm,field_rate_tole_gm_mm,field_rate_tole_gm_cm,field_solid_height_bd_spe_in,field_solid_height_in,field_solid_height_mm,field_solid_height_cm,field_wire_dia_bd_spe_in,field_wire_dia_in,field_wire_dia_mm,field_wire_dia_cm,field_material,field_material_short_description,field_load_at_solid_height_bd_lb,field_load_at_solid_height_lb,field_load_at_solid_height_n,field_load_at_solid_height_kg,field_load_at_solid_height_gm,field_end,field_direction_of_wind,field_active_coils_bd_spe,field_active_coils,field_active_coils_tole_bd_spe,field_active_coils_tole,field_total_coils_bd_spe,field_total_coils,field_finish,field_spring_type,field_product_series,field_material_specification,field_inside_dia_bd_spe_in,field_inside_dia_in,field_inside_dia_mm,field_inside_dia_cm,field_ins_dia_tol_bld_spec_in,field_field_inside_dia_tol_in,field_field_inside_dia_tol_mm,field_field_inside_dia_tol_cm,field_color,field_weight_per_item_lb
CI 010C 01 S,CI 010C 01 S,CI010C01S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,3.4,3.4,0.595,5.95,0.0607,0.607,60.72,607.2,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.072,60.72,0.08,0.08,2.03,0.203,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,4.7213,4.7213,Reference,Reference,6.72,6.72,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000464
CI 010C 01 S316,CI 010C 01 S316,CI010C01S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.25,0.25,6.35,0.635,0.018,0.018,0.46,0.046,3.4,3.4,0.595,5.95,0.0607,0.607,60.72,607.2,0.34,0.34,0.0595,0.595,0.00607,0.0607,6.072,60.72,0.08,0.08,2.03,0.203,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,4.7213,4.7213,Reference,Reference,6.72,6.72,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000464
CI 010C 02 M,CI 010C 02 M,CI010C02M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,3.2,3.2,0.56,5.6,0.0571,0.571,57.15,571.5,0.32,0.32,0.056,0.56,0.00571,0.0571,5.715,57.15,0.094,0.094,2.39,0.239,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,6.0197,6.0197,Reference,Reference,8.02,8.02,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000543
CI 010C 02 S,CI 010C 02 S,CI010C02S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,2.7,2.7,0.473,4.73,0.0482,0.482,48.22,482.2,0.27,0.27,0.0473,0.473,0.00482,0.0482,4.822,48.22,0.094,0.094,2.39,0.239,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,5.9454,5.9454,Reference,Reference,7.95,7.95,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000549
CI 010C 02 S316,CI 010C 02 S316,CI010C02S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.313,0.313,7.95,0.795,0.018,0.018,0.46,0.046,2.7,2.7,0.473,4.73,0.0482,0.482,48.22,482.2,0.27,0.27,0.0473,0.473,0.00482,0.0482,4.822,48.22,0.094,0.094,2.39,0.239,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,5.9454,5.9454,Reference,Reference,7.95,7.95,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000549
CI 010C 03 M,CI 010C 03 M,CI010C03M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,2.6,2.6,0.455,4.55,0.0464,0.464,46.43,464.3,0.26,0.26,0.0455,0.455,0.00464,0.0464,4.643,46.43,0.107,0.107,2.72,0.272,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,7.4089,7.4089,Reference,Reference,9.41,9.41,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000638
CI 010C 03 S,CI 010C 03 S,CI010C03S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.107,0.107,2.72,0.272,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,7.2966,7.2966,Reference,Reference,9.3,9.3,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000642
CI 010C 03 S316,CI 010C 03 S316,CI010C03S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.375,0.375,9.53,0.953,0.018,0.018,0.46,0.046,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.107,0.107,2.72,0.272,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,7.2966,7.2966,Reference,Reference,9.3,9.3,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000642
CI 010C 04 M,CI 010C 04 M,CI010C04M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,2.2,2.2,0.385,3.85,0.0393,0.393,39.29,392.9,0.22,0.22,0.0385,0.385,0.00393,0.0393,3.929,39.29,0.121,0.121,3.07,0.307,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,8.7559,8.7559,Reference,Reference,10.76,10.76,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000729
CI 010C 04 S,CI 010C 04 S,CI010C04S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,1.8,1.8,0.315,3.15,0.0321,0.321,32.14,321.4,0.18,0.18,0.0315,0.315,0.00321,0.0321,3.214,32.14,0.121,0.121,3.07,0.307,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,8.9181,8.9181,Reference,Reference,10.92,10.92,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000754
CI 010C 04 S316,CI 010C 04 S316,CI010C04S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.438,0.438,11.13,1.113,0.018,0.018,0.46,0.046,1.8,1.8,0.315,3.15,0.0321,0.321,32.14,321.4,0.18,0.18,0.0315,0.315,0.00321,0.0321,3.214,32.14,0.121,0.121,3.07,0.307,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,8.9181,8.9181,Reference,Reference,10.92,10.92,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000754
CI 010C 05 M,CI 010C 05 M,CI010C05M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,1.9,1.9,0.333,3.33,0.0339,0.339,33.93,339.3,0.19,0.19,0.0333,0.333,0.00339,0.0339,3.393,33.93,0.135,0.135,3.43,0.343,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,10.1385,10.1385,Reference,Reference,12.14,12.14,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000823
CI 010C 05 S,CI 010C 05 S,CI010C05S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,1.6,1.6,0.28,2.8,0.0286,0.286,28.57,285.7,0.16,0.16,0.028,0.28,0.00286,0.0286,2.857,28.57,0.135,0.135,3.43,0.343,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,10.0329,10.0329,Reference,Reference,12.03,12.03,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000831
CI 010C 05 S316,CI 010C 05 S316,CI010C05S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.5,0.5,12.7,1.27,0.018,0.018,0.46,0.046,1.6,1.6,0.28,2.8,0.0286,0.286,28.57,285.7,0.16,0.16,0.028,0.28,0.00286,0.0286,2.857,28.57,0.135,0.135,3.43,0.343,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,10.0329,10.0329,Reference,Reference,12.03,12.03,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000831
CI 010C 06 M,CI 010C 06 M,CI010C06M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,1.7,1.7,0.298,2.98,0.0304,0.304,30.36,303.6,0.17,0.17,0.0298,0.298,0.00304,0.0304,3.036,30.36,0.149,0.149,3.79,0.379,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,11.3312,11.3312,Reference,Reference,13.33,13.33,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0000904
CI 010C 06 S,CI 010C 06 S,CI010C06S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,1.4,1.4,0.245,2.45,0.025,0.25,25,250,0.14,0.14,0.0245,0.245,0.0025,0.025,2.5,25,0.149,0.149,3.79,0.379,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,11.4661,11.4661,Reference,Reference,13.47,13.47,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.000093
CI 010C 06 S316,CI 010C 06 S316,CI010C06S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.563,0.563,14.3,1.43,0.02,0.02,0.51,0.051,1.4,1.4,0.245,2.45,0.025,0.25,25,250,0.14,0.14,0.0245,0.245,0.0025,0.025,2.5,25,0.149,0.149,3.79,0.379,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,11.4661,11.4661,Reference,Reference,13.47,13.47,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.000093
CI 010C 07 M,CI 010C 07 M,CI010C07M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,1.5,1.5,0.263,2.63,0.0268,0.268,26.79,267.9,0.15,0.15,0.0263,0.263,0.00268,0.0268,2.679,26.79,0.163,0.163,4.14,0.414,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,12.8421,12.8421,Reference,Reference,14.84,14.84,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001006
CI 010C 07 S,CI 010C 07 S,CI010C07S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,1.2,1.2,0.21,2.1,0.0214,0.214,21.43,214.3,0.12,0.12,0.021,0.21,0.00214,0.0214,2.143,21.43,0.163,0.163,4.14,0.414,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,13.3772,13.3772,Reference,Reference,15.38,15.38,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001062
CI 010C 07 S316,CI 010C 07 S316,CI010C07S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.625,0.625,15.88,1.588,0.02,0.02,0.51,0.051,1.2,1.2,0.21,2.1,0.0214,0.214,21.43,214.3,0.12,0.12,0.021,0.21,0.00214,0.0214,2.143,21.43,0.163,0.163,4.14,0.414,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,13.3772,13.3772,Reference,Reference,15.38,15.38,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001062
CI 010C 08 M,CI 010C 08 M,CI010C08M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,1.2,1.2,0.21,2.1,0.0214,0.214,21.43,214.3,0.12,0.12,0.021,0.21,0.00214,0.0214,2.143,21.43,0.19,0.19,4.83,0.483,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,16.0526,16.0526,Reference,Reference,18.05,18.05,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001224
CI 010C 08 S,CI 010C 08 S,CI010C08S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,1,1,0.175,1.75,0.0179,0.179,17.86,178.6,0.1,0.1,0.0175,0.175,0.00179,0.0179,1.786,17.86,0.19,0.19,4.83,0.483,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,16.0526,16.0526,Reference,Reference,18.05,18.05,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001247
CI 010C 08 S316,CI 010C 08 S316,CI010C08S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.75,0.75,19.05,1.905,0.024,0.024,0.61,0.061,1,1,0.175,1.75,0.0179,0.179,17.86,178.6,0.1,0.1,0.0175,0.175,0.00179,0.0179,1.786,17.86,0.19,0.19,4.83,0.483,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,16.0526,16.0526,Reference,Reference,18.05,18.05,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001247
CI 010C 09 M,CI 010C 09 M,CI010C09M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,1.1,1.1,0.193,1.93,0.0196,0.196,19.64,196.4,0.11,0.11,0.0193,0.193,0.00196,0.0196,1.964,19.64,0.218,0.218,5.54,0.554,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,17.5119,17.5119,Reference,Reference,19.51,19.51,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001323
CI 010C 09 S,CI 010C 09 S,CI010C09S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,0.9,0.9,0.158,1.58,0.0161,0.161,16.07,160.7,0.09,0.09,0.0158,0.158,0.00161,0.0161,1.607,16.07,0.218,0.218,5.54,0.554,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,17.8362,17.8362,Reference,Reference,19.84,19.84,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.000137
CI 010C 09 S316,CI 010C 09 S316,CI010C09S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,0.875,0.875,22.23,2.223,0.028,0.028,0.71,0.071,0.9,0.9,0.158,1.58,0.0161,0.161,16.07,160.7,0.09,0.09,0.0158,0.158,0.00161,0.0161,1.607,16.07,0.218,0.218,5.54,0.554,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,17.8362,17.8362,Reference,Reference,19.84,19.84,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.000137
CI 010C 10 M,CI 010C 10 M,CI010C10M,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.076,0.076,1.93,0.193,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,0.9,0.9,0.158,1.58,0.0161,0.161,16.07,160.7,0.09,0.09,0.0158,0.158,0.00161,0.0161,1.607,16.07,0.246,0.246,6.25,0.625,0.01,0.01,0.25,0.025,Music Wire,MW,0.7,0.7,3.11,0.318,317.52,Squared,Factory Option,21.4035,21.4035,Reference,Reference,23.4,23.4,Pre-coated with Tin,1,Instrument Compression Series (inch),ASTM A228,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001587
CI 010C 10 S,CI 010C 10 S,CI010C10S,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.077,0.077,1.96,0.196,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,0.75,0.75,0.131,1.31,0.0134,0.134,13.39,133.9,0.075,0.075,0.0131,0.131,0.00134,0.0134,1.339,13.39,0.246,0.246,6.25,0.625,0.01,0.01,0.25,0.025,Stainless Steel,SS,0.583,0.583,2.59,0.264,264.45,Squared,Factory Option,21.4,21.4,Reference,Reference,23.4,23.4,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.00016
CI 010C 10 S316,CI 010C 10 S316,CI010C10S316,Compression Spring,Stock,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NR,0.102,0.102,2.59,0.259,+/-0.003,+/-0.003,+/-0.08,+/-0.008,0.109,0.109,2.77,0.277,0.077,0.077,1.96,0.196,MIN,MIN,MIN,MIN,1,1,25.4,2.54,0.033,0.033,0.84,0.084,0.7,0.7,0.123,1.23,0.0125,0.125,12.5,125,0.07,0.07,0.0123,0.123,0.00125,0.0125,1.25,12.5,0.246,0.246,6.25,0.625,0.01,0.01,0.25,0.025,Stainless Steel Type 316,SS316,0.5831,0.583,2.59,0.264,264.49,Squared,Factory Option,22.9323,22.9323,Reference,Reference,24.93,24.93,Passivate per ASTM A967,1,Instrument Compression Series (inch),ASTM A313,0.082,0.082,2.08,0.208,Reference,Reference,Reference,Reference,,0.0001722
